File# ACenX ACenY FCenX FCenY Time[MJD] Raw_Flux Bkg_Flux Res_Flux
16221184_0009 67.03767044048926 64.53512510378187 67.13207742348234 64.35328614319053 53676.5760346 1078.1191402698823 9.92650866600434 1068.192631603878
16221184_0009 66.94766519733102 64.52479967992437 67.06887734090716 64.34667718135863 53676.5760577 1047.3983853069853 -5.874511953750759 1053.272897260736
16368896_0000 467.98317085375334 118.50257030701147 67.06887734090716 64.34667718135863 53697.7507549 1047.3983853069853 -5.874511953750759 1053.272897260736
16368896_0000 467.98317085375334 118.50257030701147 67.06887734090716 64.34667718135863 53697.7507779 1047.3983853069853 -5.874511953750759 1053.272897260736
16368896_0001 129.98031322592698 126.74977485603281 130.1337646595317 126.74037438015374 53697.751116 1062.8397355681839 11.711107748521872 1051.128627819662
16368896_0001 129.81539129173987 126.76352819648912 130.09019084030774 126.74577600138232 53697.751139 1053.2675406812841 -3.977918299010546 1057.2454589802946
16368896_0002 401.76729564739156 182.15551821775378 130.09019084030774 126.74577600138232 53697.751454 1053.2675406812841 -3.977918299010546 1057.2454589802946
16368896_0002 401.86374861814045 182.1669800839825 130.09019084030774 126.74577600138232 53697.751477 1053.2675406812841 -3.977918299010546 1057.2454589802946
16368896_0003 67.38610493598452 189.58325263780617 67.65071771290272 189.4060154243998 53697.7517919 1043.5208476330154 15.005307797938016 1028.5155398350773
16368896_0003 67.22473163199655 189.6253031303662 67.47686784463274 189.42320998331334 53697.7518151 1008.2893237775202 -4.871102004335259 1013.1604257818555
16368896_0004 535.8288045471218 183.74202693707554 67.47686784463274 189.42320998331334 53697.7521576 1008.2893237775202 -4.871102004335259 1013.1604257818555
16368896_0004 535.9489318165266 183.7198027776221 67.47686784463274 189.42320998331334 53697.7521807 1008.2893237775202 -4.871102004335259 1013.1604257818555
16368896_0005 193.34510764079445 189.49513177384227 193.1720686939705 189.30861254868577 53697.7525002 1075.7200342070914 20.118024959467636 1055.6020092476238
16368896_0005 193.1430314480745 189.54734155855098 194.60450048233642 190.8333831874776 53697.7525234 1595.6850844567869 -5.2932256242970395 1600.978310081084
