File# ACenX ACenY FCenX FCenY Time[MJD] Raw_Flux Bkg_Flux Res_Flux
63205120_0006 97.59025723820093 148.57094765560888 97.22436557984818 148.73591622112195 57899.986394 17459.54539423153 270.71595145245266 17188.829442779075
63205120_0007 113.74618006312174 133.95756290190943 113.58622904571759 134.1957655499538 57899.9865052 16644.867204720296 216.55048056155312 16428.316724158743
63205120_0008 114.48735276663577 170.83167803162203 114.17132485574635 170.99827770375936 57899.9866208 18438.2629456771 214.01377694296937 18224.249168734128
63205120_0009 86.44883217787259 208.1538583647947 86.13851150396623 208.3287349507054 57899.9867458 18066.482200777085 251.05533662941593 17815.42686414767
63205120_0010 406.83824700209766 214.63855187484293 86.13851150396623 208.3287349507054 57899.986968 18066.482200777085 251.05533662941593 17815.42686414767
63205120_0011 391.2664543051328 121.50642973593932 86.13851150396623 208.3287349507054 57899.9871162 18066.482200777085 251.05533662941593 17815.42686414767
63205120_0012 433.1482205842438 235.5196180837844 86.13851150396623 208.3287349507054 57899.9872782 18066.482200777085 251.05533662941593 17815.42686414767
63205120_0013 358.30472599505885 159.17026637089188 86.13851150396623 208.3287349507054 57899.9874403 18066.482200777085 251.05533662941593 17815.42686414767
63205120_0014 432.59045486453186 130.84442997132948 86.13851150396623 208.3287349507054 57899.987593 18066.482200777085 251.05533662941593 17815.42686414767
63205120_0015 160.95276651350918 123.93690717232575 160.66641074270052 123.98113174612143 57899.9878014 17786.262152229 218.52277555142857 17567.73937667757
63205120_0017 50.924939103346944 97.81693450935587 50.5153633472182 97.88110945454503 57899.98813 17700.862900068616 225.3205688637203 17475.542331204895
63205120_0018 65.53720183246644 123.44098831751323 65.17374518525862 123.55254545895754 57899.9882459 17853.071166512505 238.3524295908356 17614.71873692167
63205120_0019 140.79507001651245 155.84040483194536 140.35556245814317 155.90966590002552 57899.9883986 17718.651341699413 282.23254735440867 17436.418794345005
63205120_0020 492.7401775756862 266.7789379515061 140.35556245814317 155.90966590002552 57899.9886347 17718.651341699413 282.23254735440867 17436.418794345005
63205120_0021 456.40225980839404 319.7083466887067 140.35556245814317 155.90966590002552 57899.9887736 17718.651341699413 282.23254735440867 17436.418794345005
63205120_0022 527.6144647915767 181.35020106585245 140.35556245814317 155.90966590002552 57899.9889494 17718.651341699413 282.23254735440867 17436.418794345005
63205120_0023 417.84400983754375 214.75194751873426 140.35556245814317 155.90966590002552 57899.9891208 17718.651341699413 282.23254735440867 17436.418794345005
63205120_0024 487.7618501119417 177.80995081109234 140.35556245814317 155.90966590002552 57899.9892735 17718.651341699413 282.23254735440867 17436.418794345005
63205120_0025 190.8536273062731 281.28089441405854 140.35556245814317 155.90966590002552 57899.9895051 17718.651341699413 282.23254735440867 17436.418794345005
63205120_0026 240.33145543202562 92.29019363209251 240.1060545922501 92.16907576783285 57899.9896856 18201.479318510595 240.8346527358555 17960.64466577474
63205120_0027 176.78453052064742 112.5513035176184 176.26980409872314 112.87412112496241 57899.9898153 17651.12093763752 247.28687782405717 17403.834059813464
63205120_0028 100.5025093615885 210.4378330800365 100.16699947347087 210.67418407504695 57899.9899866 17596.330461666992 242.01585690910386 17354.31460475789
63205120_0029 132.64819068831204 186.24050668428717 132.28706504140473 186.1802825491245 57899.9901068 17740.51584264313 239.73575723017532 17500.780085412953
63205120_0030 502.17472858263096 147.04404494799584 132.28706504140473 186.1802825491245 57899.9903476 17740.51584264313 239.73575723017532 17500.780085412953
63205120_0031 549.2122112904308 133.26098189104812 132.28706504140473 186.1802825491245 57899.9904772 17740.51584264313 239.73575723017532 17500.780085412953
