AOR Filepath,Target Coordinates
/data1/phot_cal/spitzer/michaela/r40555520,07 57 57.786 -00 48 51.90
/data1/phot_cal/spitzer/michaela/r40555776,17 26 22.2166673128 -24 10 31.109311505
/data1/phot_cal/spitzer/michaela/r40556032,01 24 20.5296726200 -06 54 52.730242351
/data1/phot_cal/spitzer/michaela/r40556288,05 36 30.9904303980 +11 19 40.331999226
/data1/phot_cal/spitzer/michaela/r40556544,17 58 54.6859190204 +67 47 36.921909563
/data1/phot_cal/spitzer/michaela/r40556800,10 30 20.1272328927 -71 59 34.050070713
/data1/phot_cal/spitzer/michaela/r40557056,14 29 22.3132831851 +80 48 35.444295478
/data1/phot_cal/spitzer/michaela/r40557312,18 48 29.2252501413 +10 44 43.623066130
/data1/phot_cal/spitzer/michaela/r40557568,18 19 50.8412023907 -01 56 19.005321656
/data1/phot_cal/spitzer/michaela/r40557824,16 19 55.1421247380 +39 42 30.898680637
/data1/phot_cal/spitzer/michaela/r40558080,20 22 52.3693290617 +14 33 03.946961940
/data1/phot_cal/spitzer/michaela/r40558336,07 03 30.4588797095 +29 20 13.496987787
/data1/phot_cal/spitzer/michaela/r40558592,10 17 00.8867892916 +47 18 30.414527381
/data1/phot_cal/spitzer/michaela/r40558848,15 28 44.03424 -31 17 38.0284
/data1/phot_cal/spitzer/michaela/r40559104,11 02 38.3419263291 +21 58 01.704479733
/data1/phot_cal/spitzer/michaela/r40559360,13 12 43.7856018216 -02 15 54.129940644
/data1/phot_cal/spitzer/michaela/r40559616,05 23 51.32963 -00 51 59.8576
/data1/phot_cal/spitzer/michaela/r40559872,18 55 53.2251373830 +23 33 23.929225997
/data1/phot_cal/spitzer/michaela/r40560128,17 36 57.0925726813 +68 45 28.672406608
/data1/phot_cal/spitzer/michaela/r40560384,04 15 56.9020837016 -53 18 35.309099554
/data1/phot_cal/spitzer/michaela/r40560640,13 01 46.9272298588 +63 36 36.795768085
/data1/phot_cal/spitzer/michaela/r40560896,13 25 45.5322829115 +56 58 13.777493409
/data1/phot_cal/spitzer/michaela/r40561152,13 58 16.2682037197 -42 06 02.757586141
/data1/phot_cal/spitzer/michaela/r40561408,04 31 11.5086516835 +58 58 37.428558411
/data1/phot_cal/spitzer/michaela/r40561664,06 07 55.2509083203 +67 58 36.554526585
/data1/phot_cal/spitzer/michaela/r40561920,23 13 16.9747821012 +57 10 06.076520993
/data1/phot_cal/spitzer/michaela/r40562176,08 52 16.3900 +08 03 46.514
/data1/phot_cal/spitzer/michaela/r40562432,16 16 42.7466017485 +67 14 19.830690618
/data1/phot_cal/spitzer/michaela/r40562688,20 39 37.70965 +04 58 19.3401
/data1/phot_cal/spitzer/michaela/r40562944,19 38 41.1831603282 +54 58 25.642065005
/data1/phot_cal/spitzer/michaela/r40563200,11 12 01.1914520663 -26 08 12.005568011
/data1/phot_cal/spitzer/michaela/r40563456,08 15 15.91971 -62 54 56.3208
/data1/phot_cal/spitzer/michaela/r40563712,13 25 13.5427617370 +54 59 16.700360726
/data1/phot_cal/spitzer/michaela/r40563968,23 32 49.3984137960 -16 50 44.322821630
/data1/phot_cal/spitzer/michaela/r40564224,18 48 16.4027582506 +23 30 53.092215837
/data1/phot_cal/spitzer/michaela/r40564480,01 23 50.8703009274 +17 49 06.044029578
/data1/phot_cal/spitzer/michaela/r40564736,20 00 35.5554290738 -72 54 37.816979994
/data1/phot_cal/spitzer/michaela/r40564992,18 06 50.7910299409 +08 52 33.291273944
/data1/phot_cal/spitzer/michaela/r40565248,23 19 06.66907 -13 27 30.8023
/data1/phot_cal/spitzer/michaela/r40565504,18 06 49.89312 -43 25 30.7964
/data1/phot_cal/spitzer/michaela/r40565760,23 19 05.3991038242 -60 31 14.388469712
/data1/phot_cal/spitzer/michaela/r40566016,01 14 24.0412529433 -07 55 22.172168173
/data1/phot_cal/spitzer/michaela/r40566272,21 30 02.7560686865 -12 30 36.246696764
/data1/phot_cal/spitzer/michaela/r40566528,22 41 27.7196134431 +10 49 52.891142926
/data1/phot_cal/spitzer/michaela/r40566784,07 57 48.5190668082 -33 57 07.239591475
/data1/phot_cal/spitzer/michaela/r40567040,03 11 56.2701604709 +74 23 37.167015930
/data1/phot_cal/spitzer/michaela/r40567296,07 09 35.3898629225 +25 43 43.130309633
/data1/phot_cal/spitzer/michaela/r40567552,11 53 16.8198490241 -36 34 38.476294349
/data1/phot_cal/spitzer/michaela/r40567808,00 16 14.6266196294 +19 51 37.531717628
/data1/phot_cal/spitzer/michaela/r40568064,20 44 02.3348170007 -51 55 15.505922959
/data1/phot_cal/spitzer/michaela/r40568320,22 08 17.2378087188 +25 32 36.674040834
/data1/phot_cal/spitzer/michaela/r40568576,18 19 40.13138 -63 53 11.6282
/data1/phot_cal/spitzer/michaela/r40568832,06 57 33.9075479501 -24 37 50.904921292
/data1/phot_cal/spitzer/michaela/r40569088,02 28 48.4944856357 +29 55 54.328558216
/data1/phot_cal/spitzer/michaela/r40569344,13 12 19.7428 +17 31 01.654
/data1/phot_cal/spitzer/michaela/r40569600,05 23 38.3794870566 +17 19 26.821798701
/data1/phot_cal/spitzer/michaela/r40569856,21 49 45.9366967593 -11 40 57.080643953
/data1/phot_cal/spitzer/michaela/r40570112,08 55 11.7820589468 -54 57 56.762642209
/data1/phot_cal/spitzer/michaela/r40570368,22 09 40.3443754647 -04 38 26.651267098
/data1/phot_cal/spitzer/michaela/r40570624,14 15 38.6854180858 -45 00 02.728009204
/data1/phot_cal/spitzer/michaela/r40570880,03 29 19.7918997009 -11 40 42.124872413
/data1/phot_cal/spitzer/michaela/r40571136,07 57 46.9145300342 -60 18 11.051586167
/data1/phot_cal/spitzer/michaela/r40571392,03 56 11.5681710264 +59 38 31.316415961
/data1/phot_cal/spitzer/michaela/r40571648,04 01 19.6243098203 +76 09 33.745858790
/data1/phot_cal/spitzer/michaela/r40571904,03 04 16.5169664024 -07 36 03.077195124
/data1/phot_cal/spitzer/michaela/r40572160,08 52 00.3479617797 +66 07 53.388870000
/data1/phot_cal/spitzer/michaela/r40572416,14 42 33.64800 +19 28 47.2155
/data1/phot_cal/spitzer/michaela/r40572672,21 44 56.8079741240 -33 01 32.844920855
/data1/phot_cal/spitzer/michaela/r40572928,13 22 09.7048556046 +05 09 17.129438697
/data1/phot_cal/spitzer/michaela/r40573184,19 01 26.3822796722 +46 56 05.139765520
/data1/phot_cal/spitzer/michaela/r40573440,17 01 09.6275080306 +27 11 47.492886416
/data1/phot_cal/spitzer/michaela/r40573696,07 33 11.6656603150 +03 17 25.368828701
/data1/phot_cal/spitzer/michaela/r40573952,21 29 36.8120053711 +17 38 35.859512400
/data1/phot_cal/spitzer/michaela/r40574208,02 36 00.7756881675 -23 31 16.766374061
/data1/phot_cal/spitzer/michaela/r40574464,05 54 50.7643476114 +55 42 25.076706516
/data1/phot_cal/spitzer/michaela/r40574720,20 37 51.7098385539 -60 38 04.147300896
/data1/phot_cal/spitzer/michaela/r40574976,05 18 50.4728766225 -18 07 48.186302167
/data1/phot_cal/spitzer/michaela/r40575232,20 04 06.2209062328 +17 04 12.677429047
/data1/phot_cal/spitzer/michaela/r40575488,06 41 15.7111271551 +23 57 27.778348165
/data1/phot_cal/spitzer/michaela/r40575744,09 36 49.5385164627 -49 21 18.087340037
/data1/phot_cal/spitzer/michaela/r40576000,13 21 41.6449892196 +02 05 14.059092914
/data1/phot_cal/spitzer/michaela/r40576256,05 11 46.4489745849 +04 24 12.759759957
/data1/phot_cal/spitzer/michaela/r40576512,23 12 06.61683 +26 55 45.8052
/data1/phot_cal/spitzer/michaela/r40576768,13 49 44.8063979842 -22 06 39.933836436
/data1/phot_cal/spitzer/michaela/r40577024,21 16 32.4670708408 +09 23 37.774663594
/data1/phot_cal/spitzer/michaela/r40577280,20 00 20.2490835420 -33 42 12.427710024
/data1/phot_cal/spitzer/michaela/r40577536,15 38 16.2438336455 +46 47 51.859203156
/data1/phot_cal/spitzer/michaela/r40577792,14 24 11.3447915314 +05 49 12.440146468
/data1/phot_cal/spitzer/michaela/r40578048,14 57 28.0008928545 -21 24 55.726897561
/data1/phot_cal/spitzer/michaela/r40578304,11 37 24.58002 +47 27 44.9668
/data1/phot_cal/spitzer/michaela/r40578560,19 25 32.1931562060 +66 47 38.136526818
/data1/phot_cal/spitzer/michaela/r40578816,22 28 37.6704859562 -67 29 20.620997210
/data1/phot_cal/spitzer/michaela/r40579072,00 41 11.8739813266 +09 21 18.208506440
/data1/phot_cal/spitzer/michaela/r40579328,20 13 53.3963903475 -45 09 50.473460317
/data1/phot_cal/spitzer/michaela/r40579584,20 53 19.7890710784 +62 09 15.813717444
/data1/phot_cal/spitzer/michaela/r40579840,18 35 49.8330834134 -61 13 36.842782484
/data1/phot_cal/spitzer/michaela/r40580096,06 57 17.58427 -35 30 25.7579
/data1/phot_cal/spitzer/michaela/r40580352,06 45 22.9404818738 -31 47 37.132104032
/data1/phot_cal/spitzer/michaela/r40580608,03 11 42.6706605241 +81 28 14.563068029
/data1/phot_cal/spitzer/michaela/r40580864,03 01 54.1414806740 +26 27 44.479886650
/data1/phot_cal/spitzer/michaela/r40581120,22 43 21.3028550007 -06 24 02.955702080
/data1/phot_cal/spitzer/michaela/r40581376,03 15 06.3903001430 -45 39 53.360201463
/data1/phot_cal/spitzer/michaela/r40581632,17 58 06.9787072966 +15 08 21.909354791
/data1/phot_cal/spitzer/michaela/r40581888,10 31 21.8213012849 -53 42 55.737315449
/data1/phot_cal/spitzer/michaela/r40582144,03 47 02.12190 +41 25 38.1266
/data1/phot_cal/spitzer/michaela/r40582400,23 09 40.9509510761 -67 43 58.161401132
/data1/phot_cal/spitzer/michaela/r40582656,05 06 40.62967 +51 35 51.8025
/data1/phot_cal/spitzer/michaela/r40582912,00 55 11.7848161371 -16 58 17.619477447
/data1/phot_cal/spitzer/michaela/r40583168,07 13 07.0887924256 -63 20 41.813311879
/data1/phot_cal/spitzer/michaela/r40583424,11 00 08.2775291838 -51 49 04.085880388
/data1/phot_cal/spitzer/michaela/r40583680,06 21 04.0766535614 +29 22 18.291728184
/data1/phot_cal/spitzer/michaela/r40583936,07 33 00.5803322465 +37 01 47.450630754
/data1/phot_cal/spitzer/michaela/r40584192,20 45 09.5323695486 -31 20 27.241710746
/data1/phot_cal/spitzer/michaela/r40584448,00 43 21.2138645805 -57 27 47.035707952
/data1/phot_cal/spitzer/michaela/r40584704,04 15 09.5344264586 -04 25 06.381142715
/data1/phot_cal/spitzer/michaela/r40584960,09 09 30.60948 +32 49 09.5128
/data1/phot_cal/spitzer/michaela/r40585216,23 23 04.8951997112 -10 45 51.278200097
/data1/phot_cal/spitzer/michaela/r40585472,13 45 14.7171734611 +08 50 09.516715790
/data1/phot_cal/spitzer/michaela/r40585728,14 57 26.53330 -21 24 41.5778
/data1/phot_cal/spitzer/michaela/r40585984,13 12 44.25696 -31 52 24.0555
/data1/phot_cal/spitzer/michaela/r40586240,02 12 15.41003 +23 57 29.5301
/data1/phot_cal/spitzer/michaela/r40586496,17 17 25.5047544575 -66 57 03.732827572
/data1/phot_cal/spitzer/michaela/r40586752,01 28 08.6609551392 -52 38 19.147504694
/data1/phot_cal/spitzer/michaela/r40587008,08 37 50.2937802584 -06 48 24.777904953
/data1/phot_cal/spitzer/michaela/r40587264,08 13 08.49769 -13 55 01.5165
/data1/phot_cal/spitzer/michaela/r40587520,04 00 48.7658986189 +18 11 38.400272628
/data1/phot_cal/spitzer/michaela/r40587776,00 31 33.4223046159 -62 57 56.133914894
/data1/phot_cal/spitzer/michaela/r40588032,01 13 45.2548438493 +07 34 41.678662819
/data1/phot_cal/spitzer/michaela/r40588288,00 31 32.6709125895 -62 57 29.586738887
/data1/phot_cal/spitzer/michaela/r40588544,01 41 47.1431421954 +42 36 48.443521767
/data1/phot_cal/spitzer/michaela/r40588800,17 18 50.4473531957 -02 48 37.804098803
/data1/phot_cal/spitzer/michaela/r40589056,16 33 23.3799516261 -04 15 43.127965950
/data1/phot_cal/spitzer/michaela/r40589312,00 12 50.2492935017 -57 54 45.395525654
/data1/phot_cal/spitzer/michaela/r40589568,06 57 04.6925399981 +30 45 23.370867564
/data1/phot_cal/spitzer/michaela/r40589824,19 48 03.02514 -13 42 13.0117
/data1/phot_cal/spitzer/michaela/r40590080,00 40 49.2699101367 +40 11 13.819725965
/data1/phot_cal/spitzer/michaela/r40590336,12 33 29.7897234458 -75 23 11.249062020
/data1/phot_cal/spitzer/michaela/r40590592,20 40 02.6380533620 -60 32 56.017316242
/data1/phot_cal/spitzer/michaela/r40590848,18 35 14.4926934714 +41 34 53.601124599
/data1/phot_cal/spitzer/michaela/r40591104,03 19 23.5650446990 -36 33 53.541823456
/data1/phot_cal/spitzer/michaela/r40591360,17 57 48.4997994034 +04 41 36.111354228
/data1/phot_cal/spitzer/michaela/r40591616,20 05 32.7652367983 -67 19 15.228862402
/data1/phot_cal/spitzer/michaela/r40591872,07 59 33.9366319995 +20 50 38.194256358
/data1/phot_cal/spitzer/michaela/r40592128,00 06 15.81412 +58 26 12.2207
/data1/phot_cal/spitzer/michaela/r40592384,19 16 42.9149365334 -45 53 21.724532826
/data1/phot_cal/spitzer/michaela/r40592640,14 19 04.8341367419 -59 22 44.535027477
/data1/phot_cal/spitzer/michaela/r40592896,21 46 35.78179 -57 42 12.1799
/data1/phot_cal/spitzer/michaela/r40593152,15 40 34.5700419321 -18 02 56.495926392
/data1/phot_cal/spitzer/michaela/r40593408,22 36 58.85405 -40 35 27.7272
/data1/phot_cal/spitzer/michaela/r40593664,23 37 56.8025095953 +18 24 02.396413767
/data1/phot_cal/spitzer/michaela/r40593920,02 41 25.8882107790 +05 59 18.394803825
/data1/phot_cal/spitzer/michaela/r40594176,22 36 29.3023013443 -40 34 57.739087367
/data1/phot_cal/spitzer/michaela/r40594432,22 29 57.93601 +04 25 54.0896
/data1/phot_cal/spitzer/michaela/r40594688,19 45 39.9473195457 +07 36 47.362634532
/data1/phot_cal/spitzer/michaela/r40594944,21 20 13.8211512974 -19 51 08.226666792
/data1/phot_cal/spitzer/michaela/r40595200,23 00 27.95355 -26 18 42.7951
/data1/phot_cal/spitzer/michaela/r40595456,11 36 40.8899979185 +39 11 26.246534572
/data1/phot_cal/spitzer/michaela/r40595712,00 10 38.5835036545 -73 13 27.487862821
/data1/phot_cal/spitzer/michaela/r40595968,11 59 10.0090 -20 21 13.612
/data1/phot_cal/spitzer/michaela/r40596224,14 19 00.8956424822 -25 48 55.531887272
/data1/phot_cal/spitzer/michaela/r40596480,14 18 58.2664803479 -06 36 12.972559818
/data1/phot_cal/spitzer/michaela/r40596736,05 18 47.19108 -21 23 37.5454
/data1/phot_cal/spitzer/michaela/r40596992,22 44 57.96627 -33 15 01.7130
/data1/phot_cal/spitzer/michaela/r40597248,02 37 00.5234754968 +24 38 49.988022934
/data1/phot_cal/spitzer/michaela/r40597504,08 05 04.4893909736 +13 07 05.591286688
/data1/phot_cal/spitzer/michaela/r40597760,18 07 49.5082362043 +26 05 50.360347877
/data1/phot_cal/spitzer/michaela/r40598016,14 39 47.02749 -26 41 53.0045
/data1/phot_cal/spitzer/michaela/r40598272,12 05 15.1177022665 +76 54 20.638478373
/data1/phot_cal/spitzer/michaela/r40598528,18 26 28.8018436158 +79 25 23.692570799
/data1/phot_cal/spitzer/michaela/r40598784,03 19 01.8944014526 -02 50 35.492892644
/data1/phot_cal/spitzer/michaela/r40599040,14 14 40.9628501895 +21 52 24.225096177
/data1/phot_cal/spitzer/michaela/r40599296,15 18 55.4730161019 -01 35 32.597619958
/data1/phot_cal/spitzer/michaela/r40599552,02 10 25.9190575041 -50 49 25.467227759
/data1/phot_cal/spitzer/michaela/r40599808,08 27 36.7845769755 +45 39 10.757178045
/data1/phot_cal/spitzer/michaela/r40600064,00 17 06.3738703666 +40 56 53.869185832
/data1/phot_cal/spitzer/michaela/r40600320,06 04 46.68146 -48 27 29.8706
/data1/phot_cal/spitzer/michaela/r40600576,08 20 55.3292836417 +14 04 16.799389875
/data1/phot_cal/spitzer/michaela/r40600832,17 12 07.91174 +45 39 57.2157
/data1/phot_cal/spitzer/michaela/r40601088,00 45 04.8938277262 +01 47 07.876998648
/data1/phot_cal/spitzer/michaela/r40601344,08 58 43.9328634171 -16 07 57.805389219
/data1/phot_cal/spitzer/michaela/r40601600,20 58 41.8400944502 -14 28 59.252665543
/data1/phot_cal/spitzer/michaela/r40601856,23 01 51.5437938421 -03 50 55.441795620
/data1/phot_cal/spitzer/michaela/r40602112,03 23 35.2561230462 -40 04 34.968913224
/data1/phot_cal/spitzer/michaela/r40602368,14 06 02.7692351899 -41 10 46.676871662
/data1/phot_cal/spitzer/michaela/r40602624,14 44 13.6756484983 -08 15 06.940408531
/data1/phot_cal/spitzer/michaela/r40602880,12 03 36.34296 -39 00 32.6897
/data1/phot_cal/spitzer/michaela/r40603136,15 23 09.3275597847 -36 51 30.875644182
/data1/phot_cal/spitzer/michaela/r40603392,20 33 57.0509113955 +13 01 38.031049609
/data1/phot_cal/spitzer/michaela/r40603648,04 35 39.2552964799 +10 09 38.761498133
/data1/phot_cal/spitzer/michaela/r40603904,11 47 15.8077490164 -30 17 11.437355211
/data1/phot_cal/spitzer/michaela/r40604160,05 41 20.3357283721 +53 28 51.810629854
/data1/phot_cal/spitzer/michaela/r40604416,02 50 36.8938933018 +15 42 35.694210376
/data1/phot_cal/spitzer/michaela/r40604672,21 07 10.38105 -13 55 22.5473
/data1/phot_cal/spitzer/michaela/r40604928,15 53 36.5588770309 +68 43 12.411637723
/data1/phot_cal/spitzer/michaela/r40605184,11 19 07.8903037922 +38 11 08.045730373
/data1/phot_cal/spitzer/michaela/r40605440,00 36 52.8512002443 +33 43 09.651135218
/data1/phot_cal/spitzer/michaela/r40605696,09 29 35.0525926634 -05 22 21.738264811
/data1/phot_cal/spitzer/michaela/r40605952,23 07 28.7156905667 +21 08 03.302133882
/data1/phot_cal/spitzer/michaela/r40606208,15 15 49.0775903584 +00 22 19.695745011
/data1/phot_cal/spitzer/michaela/r40606464,16 51 07.41677 +09 24 15.5426
/data1/phot_cal/spitzer/michaela/r40606720,14 36 44.1324736454 -40 12 41.689720406
/data1/phot_cal/spitzer/michaela/r40606976,21 33 01.0682695843 +62 00 08.825384890
/data1/phot_cal/spitzer/michaela/r40607232,00 16 53.8987833648 -52 39 04.042533334
/data1/phot_cal/spitzer/michaela/r40607488,16 37 08.42879 +00 15 15.6342
/data1/phot_cal/spitzer/michaela/r40607744,16 06 29.5991974150 +38 37 56.065718697
/data1/phot_cal/spitzer/michaela/r40608000,18 37 33.5177776135 +62 31 35.659517169
/data1/phot_cal/spitzer/michaela/r40608256,21 19 45.6291423305 -26 21 10.361978842
/data1/phot_cal/spitzer/michaela/r40608512,19 16 55.2565250393 +05 10 08.038856129
/data1/phot_cal/spitzer/michaela/r40608768,18 02 30.7410086899 +58 37 38.157415821
/data1/phot_cal/spitzer/michaela/r40609024,00 49 46.4827185783 +70 26 58.152608072
/data1/phot_cal/spitzer/michaela/r40609280,22 42 36.88261 -47 12 38.9247
/data1/phot_cal/spitzer/michaela/r40609536,01 43 40.7237745550 +63 49 24.233066430
/data1/phot_cal/spitzer/michaela/r40609792,02 13 12.1646151116 -21 11 47.237835061
/data1/phot_cal/spitzer/michaela/r40610048,15 28 38.2371445884 +01 50 31.488393145
/data1/phot_cal/spitzer/michaela/r40610304,05 00 47.1300124315 -57 15 25.453371912
/data1/phot_cal/spitzer/michaela/r40610560,19 07 57.3202463316 +16 51 12.185570430
/data1/phot_cal/spitzer/michaela/r40610816,03 23 17.1766340832 -49 59 30.914228154
/data1/phot_cal/spitzer/michaela/r40611072,04 17 58.2960842730 -38 25 44.502081947
/data1/phot_cal/spitzer/michaela/r40611328,13 25 59.8587599232 +63 15 40.593753701
/data1/phot_cal/spitzer/michaela/r40611584,11 31 44.9446108040 +14 21 52.213131158
/data1/phot_cal/spitzer/michaela/r40611840,04 39 16.5049935089 +15 55 04.700530632
/data1/phot_cal/spitzer/michaela/r40612096,06 36 15.1326869891 +58 06 24.418429941
/data1/phot_cal/spitzer/michaela/r40612352,14 48 01.4255450611 +38 27 58.442409039
/data1/phot_cal/spitzer/michaela/r40612608,00 21 13.3271988270 -08 16 52.167395299
/data1/phot_cal/spitzer/michaela/r40612864,09 34 49.4338065685 +52 03 05.327932544
/data1/phot_cal/spitzer/michaela/r40613120,20 40 45.1407864181 +19 56 07.928511642
/data1/phot_cal/spitzer/michaela/r40613376,11 22 05.7527234509 +46 54 30.181239143
/data1/phot_cal/spitzer/michaela/r40613632,00 44 44.3965158876 -22 00 22.078032375
/data1/phot_cal/spitzer/michaela/r40613888,03 36 53.4042467439 -49 57 28.854992249
/data1/phot_cal/spitzer/michaela/r40614144,08 33 21.7295422317 +36 26 11.161012684
/data1/phot_cal/spitzer/michaela/r40614400,04 55 56.6924324400 -30 51 31.157972639
/data1/phot_cal/spitzer/michaela/r40614656,23 45 49.5010675169 +36 15 18.176630331
/data1/phot_cal/spitzer/michaela/r40614912,04 36 48.2413370074 +27 07 55.898311812
/data1/phot_cal/spitzer/michaela/r40615168,15 13 19.1902830874 -19 38 51.280863518
/data1/phot_cal/spitzer/michaela/r40615424,17 17 50.4240208998 +52 26 49.612227225
/data1/phot_cal/spitzer/michaela/r40615680,19 51 01.6437560393 +10 24 56.595177367
/data1/phot_cal/spitzer/michaela/r40615936,10 54 26.5098372709 +76 03 56.710093691
/data1/phot_cal/spitzer/michaela/r40616192,22 16 56.2697288305 -14 39 25.122132229
/data1/phot_cal/spitzer/michaela/r40616448,13 52 35.8581085784 -50 55 18.221793959
/data1/phot_cal/spitzer/michaela/r40616704,00 49 26.7612113944 -23 12 44.865754071
/data1/phot_cal/spitzer/michaela/r40616960,16 55 15.9905678449 +13 37 11.674346908
/data1/phot_cal/spitzer/michaela/r40617216,15 00 43.4131263202 -11 08 06.466971804
/data1/phot_cal/spitzer/michaela/r40617472,15 10 07.3251270081 -38 47 33.038417303
/data1/phot_cal/spitzer/michaela/r40617728,17 17 40.4897767511 +29 13 38.019821477
/data1/phot_cal/spitzer/michaela/r40617984,00 35 14.87968 -03 35 34.2367
/data1/phot_cal/spitzer/michaela/r40618240,03 50 03.4621960826 +22 35 29.898361885
/data1/phot_cal/spitzer/michaela/r40618496,18 55 18.8100505016 -37 29 54.065300619
/data1/phot_cal/spitzer/michaela/r40618752,07 00 09.7726846657 -31 08 30.068108252
/data1/phot_cal/spitzer/michaela/r40619008,15 13 50.8946978843 -01 21 04.995339684
/data1/phot_cal/spitzer/michaela/r40619264,02 04 34.2883519451 +25 24 51.514208219
/data1/phot_cal/spitzer/michaela/r40619520,13 39 34.61613 +10 44 46.5827
/data1/phot_cal/spitzer/michaela/r40619776,15 18 20.25662 +26 50 25.3347
/data1/phot_cal/spitzer/michaela/r40620032,11 13 45.5531733923 -00 04 10.208991760
/data1/phot_cal/spitzer/michaela/r40620288,06 40 21.27775 +40 58 10.9062
/data1/phot_cal/spitzer/michaela/r40620544,19 56 37.0261328130 -31 20 07.143720172
/data1/phot_cal/spitzer/michaela/r40620800,15 07 20.3685514949 +18 26 30.569551268
/data1/phot_cal/spitzer/michaela/r40621056,08 02 31.1872033292 -66 01 15.379835394
/data1/phot_cal/spitzer/michaela/r40621312,15 47 20.1206587423 -12 13 16.666426807
/data1/phot_cal/spitzer/michaela/r40621568,21 50 23.7919515146 -58 18 18.193979763
/data1/phot_cal/spitzer/michaela/r40621824,10 23 55.2739374820 -29 38 43.906618411
/data1/phot_cal/spitzer/michaela/r40622080,20 12 25.8706277984 -12 37 02.993423848
/data1/phot_cal/spitzer/michaela/r40622336,04 36 25.6556112660 -37 49 33.774975830
/data1/phot_cal/spitzer/michaela/r40622592,11 03 20.19400 +35 58 11.5682
/data1/phot_cal/spitzer/michaela/r40622848,22 54 39.4829644814 -70 04 25.356610041
/data1/phot_cal/spitzer/michaela/r40623104,20 57 40.0679487434 -44 07 45.739637893
/data1/phot_cal/spitzer/michaela/r40623360,15 05 25.8346425267 +48 09 03.494251617
/data1/phot_cal/spitzer/michaela/r40623616,19 49 25.3003438226 -72 30 12.164514365
/data1/phot_cal/spitzer/michaela/r40623872,17 50 34.0331526906 -06 03 01.036618207
/data1/phot_cal/spitzer/michaela/r40624128,15 21 01.3897497550 -15 32 54.092414075
/data1/phot_cal/spitzer/michaela/r40624384,01 42 29.7634932653 +20 16 06.660242064
/data1/phot_cal/spitzer/michaela/r40624640,13 33 13.6588674448 -77 34 09.798191510
/data1/phot_cal/spitzer/michaela/r40624896,11 32 20.73709 +61 04 57.0646
/data1/phot_cal/spitzer/michaela/r40625152,02 01 52.4696160866 +07 51 51.727626827
/data1/phot_cal/spitzer/michaela/r40625408,10 30 37.5803678549 +55 58 49.936416690
/data1/phot_cal/spitzer/michaela/r40625664,09 34 50.7352288445 -12 07 46.363303103
/data1/phot_cal/spitzer/michaela/r40625920,08 43 17.1469396651 +21 28 06.611393154
/data1/phot_cal/spitzer/michaela/r40626176,23 37 58.4877827270 +46 11 57.962198837
/data1/phot_cal/spitzer/michaela/r40626432,00 35 41.1760207360 -48 00 03.268994930
/data1/phot_cal/spitzer/michaela/r40626688,18 29 52.4074744124 -01 49 05.169085248
/data1/phot_cal/spitzer/michaela/r40626944,15 04 53.5261950182 +05 38 17.160512285
/data1/phot_cal/spitzer/michaela/r40627200,06 35 54.02940 -36 05 19.0784
/data1/phot_cal/spitzer/michaela/r40627456,04 52 24.4147207305 -16 49 21.927255340
/data1/phot_cal/spitzer/michaela/r40627712,21 26 26.6606623779 +19 22 32.316865675
/data1/phot_cal/spitzer/michaela/r40627968,20 19 17.8512202838 -47 34 49.045175638
/data1/phot_cal/spitzer/michaela/r40628224,15 04 52.3532247826 -31 16 44.462139984
/data1/phot_cal/spitzer/michaela/r40628480,06 32 23.1291033923 -05 52 07.740183443
/data1/phot_cal/spitzer/michaela/r40628736,03 09 04.4781651083 +76 02 28.185036163
/data1/phot_cal/spitzer/michaela/r40628992,11 47 54.8961205203 +08 14 45.220365518
/data1/phot_cal/spitzer/michaela/r40629248,07 54 10.8827709147 -25 18 11.420592819
/data1/phot_cal/spitzer/michaela/r40629504,04 29 00.1237376701 +21 55 21.719015238
/data1/phot_cal/spitzer/michaela/r40629760,22 05 51.3032405915 -11 54 51.201338922
/data1/phot_cal/spitzer/michaela/r40630016,19 56 16.1502010104 -72 21 51.466255692
/data1/phot_cal/spitzer/michaela/r40630272,20 41 51.15925 -32 26 06.8283
/data1/phot_cal/spitzer/michaela/r40630528,09 10 23.54597 +67 08 02.4642
/data1/phot_cal/spitzer/michaela/r40630784,00 39 21.8055114029 +21 15 01.716052732
/data1/phot_cal/spitzer/michaela/r40631040,10 10 05.8867116081 -12 48 57.321344772
/data1/phot_cal/spitzer/michaela/r40631296,04 21 31.31088 -25 43 42.8746
/data1/phot_cal/spitzer/michaela/r40631552,13 16 51.05313 +17 01 01.8441
/data1/phot_cal/spitzer/michaela/r40631808,01 41 44.83264 -11 19 28.8186
/data1/phot_cal/spitzer/michaela/r40632064,14 51 40.4650703944 -24 18 14.876582825
/data1/phot_cal/spitzer/michaela/r40632320,06 39 31.4827216605 +24 36 00.589943750
/data1/phot_cal/spitzer/michaela/r40632576,09 37 11.3402437818 +22 41 38.912701317
/data1/phot_cal/spitzer/michaela/r40632832,11 45 17.0411294895 +08 15 29.218042205
/data1/phot_cal/spitzer/michaela/r40633088,14 51 38.2652360794 -43 34 31.674135732
/data1/phot_cal/spitzer/michaela/r40633344,11 21 26.66383 -20 27 13.6236
/data1/phot_cal/spitzer/michaela/r40633600,12 23 28.2375243891 -23 09 40.905169167
/data1/phot_cal/spitzer/michaela/r40633856,09 14 57.8505949196 +38 36 33.549481043
