AORKEY,Target RA,Target Dec,DateObs,Mission,Read Mode,Workable/Total Files in AOR,Cycling DPattern,DScale,DPosition,FTime (sec),Time (MJD),Flux (mJy),Error (mJy),Spread (%),Outliers Rejected
47021824,114.557745833,21.5483188889,2013-05-30T05:05:09.117,WARM,FULL,5/325,NO,small,1,12.0,56442.2119111,-0.3192385100865197,0.03147300667539908,-9.858775079131055,0
47021824,114.563670833,21.6280783333,2013-05-30T05:05:09.117,WARM,FULL,9/325,NO,small,1,12.0,56442.2119111,-7.976307365397641,0.38409418354228825,-4.815438597671695,0
47021824,114.572554167,21.4750002778,2013-05-30T05:05:09.117,WARM,FULL,5/325,NO,small,1,12.0,56442.2119111,1.0519069751983376,0.8460454319238309,80.42968169921191,0
47021824,114.602816667,21.5772380556,2013-05-30T05:05:09.117,WARM,FULL,0/325,NO,small,1,12.0,56442.2119111,nan,nan,nan,0
47021824,114.647841667,21.6384333333,2013-05-30T05:05:09.117,WARM,FULL,7/325,NO,small,1,12.0,56442.2119111,-0.19324843593499388,0.38954743806820763,-201.5785722577574,0
47021824,114.698383333,21.5966052778,2013-05-30T05:05:09.117,WARM,FULL,5/325,NO,small,1,12.0,56442.2119111,0.12123155651599568,0.29204101563909785,240.89521246109302,0
47021824,114.511483333,21.5158444444,2013-05-30T05:05:09.117,WARM,FULL,0/325,NO,small,1,12.0,56442.2119111,nan,nan,nan,0
47021824,114.567116667,21.54187,2013-05-30T05:05:09.117,WARM,FULL,5/325,NO,small,1,12.0,56442.2119111,-0.27207341708024496,0.3434714162187671,-126.24218121150147,0
47021824,114.571095833,21.6060658333,2013-05-30T05:05:09.117,WARM,FULL,0/325,NO,small,1,12.0,56442.2119111,nan,nan,nan,0
47021824,114.593583333,21.6154080556,2013-05-30T05:05:09.117,WARM,FULL,0/325,NO,small,1,12.0,56442.2119111,nan,nan,nan,0
47021824,114.618616667,21.5580577778,2013-05-30T05:05:09.117,WARM,FULL,0/325,NO,small,1,12.0,56442.2119111,nan,nan,nan,0
