AORKEY,DateObs,Cycling DPattern,DScale,DPosition,FTime (sec),Time (MJD),Flux (mJy),Error (mJy),Spread (%),Outliers Rejected
44145664,2011-08-26T02:30:26.751,NO,--,--,2.0,55799.1044763,24.862000326464116,0.3594832803635754,1.445914550893666,0
44224512,2011-09-08T11:55:52.242,NO,--,--,2.0,55812.4971324,24.940123950161592,0.35450702290220654,1.4214324820944189,0
44365056,2011-09-23T21:52:25.041,NO,--,--,2.0,55827.9114009,25.004833328140435,0.35176679228471963,1.4067951890278803,0
44385792,2011-10-06T18:50:36.071,NO,--,--,2.0,55840.7851397,24.948298743383944,0.5822277465200996,2.3337372720634946,0
44411392,2011-10-20T14:07:07.111,NO,--,--,2.0,55854.5882768,24.631479955703583,0.44815665137484667,1.81944670876779,0
44474112,2011-11-03T16:35:06.875,NO,--,--,2.0,55868.6910518,25.462674023472605,0.553860344476792,2.1751853083702812,0
44607232,2011-11-17T13:06:43.797,NO,--,--,2.0,55882.5463402,25.048355951887107,0.3610651508213813,1.4414724523833637,0
44641024,2011-11-12T09:35:42.108,NO,--,--,12.0,55877.3997929,25.333227680470753,0.28347196435352595,1.1189729470281948,2
44641280,2011-11-12T09:20:02.515,NO,--,--,6.0,55877.388918,25.29570050339593,0.11263360845221897,0.445267797336144,2
44642816,2011-11-12T09:09:24.524,NO,--,--,12.0,55877.3815338,25.25804265073705,0.6498367456325568,2.5727913861670273,2
44643072,2011-11-12T08:53:45.333,NO,--,--,6.0,55877.3706636,25.383477267260968,0.33905635759385544,1.3357364478631248,2
44653312,2011-12-01T19:20:59.497,NO,--,--,2.0,55896.8062442,25.014132760282045,0.34781454735642847,1.3904721410477823,0
44913152,2012-01-03T08:17:56.407,NO,--,--,2.0,55929.3457917,25.152950895646782,0.2030885807571855,0.8074145319956634,0
45041408,2012-01-13T02:32:56.742,NO,--,--,2.0,55939.1062123,25.181419787714283,0.23711742663600066,0.941636447170018,0
45167872,2012-01-27T05:08:01.688,NO,--,--,2.0,55953.2139084,27.45641678470315,4.908817713667423,17.87858099678281,0
45201408,2012-02-10T11:11:40.092,NO,--,--,2.0,55967.4664363,25.076277896433172,0.32638265149210993,1.3015593974516222,0
45239296,2012-02-24T10:59:55.699,NO,--,--,2.0,55981.4582836,25.132430040584087,0.45650324373952134,1.8163911846262204,0
45270528,2012-03-08T10:24:31.574,NO,--,--,2.0,55994.4336988,21.28078454757369,3.856347343406038,18.121264912884598,0
45365248,2012-03-23T04:03:31.964,NO,--,--,2.0,56009.16912,25.184001232988955,0.2982425166667639,1.184253899559419,0
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,24.50073313333688,0.8827757033770728,3.6030583190015877,0
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,24.50073313333688,0.8827757033770728,3.6030583190015877,0
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,24.50073313333688,0.8827757033770728,3.6030583190015877,0
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,24.50073313333688,0.8827757033770728,3.6030583190015877,0
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,24.50073313333688,0.8827757033770728,3.6030583190015877,0
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,24.50073313333688,0.8827757033770728,3.6030583190015877,0
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,24.50073313333688,0.8827757033770728,3.6030583190015877,0
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,24.50073313333688,0.8827757033770728,3.6030583190015877,0
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,24.50073313333688,0.8827757033770728,3.6030583190015877,0
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,24.50073313333688,0.8827757033770728,3.6030583190015877,0
45407744,2012-04-06T10:09:50.602,NO,--,--,2.0,56023.4235023,24.50073313333688,0.8827757033770728,3.6030583190015877,0
45512448,2012-04-19T11:34:07.533,NO,--,--,2.0,56036.4820316,24.77227003091522,0.0974739498139126,0.39348008758287945,0
45551104,2012-05-04T10:30:49.405,NO,--,--,2.0,56051.4380718,25.018730097370156,0.19988691099393607,0.7989490682220804,0
45645568,2012-05-17T10:55:14.379,NO,--,--,2.0,56064.4550275,25.089382139898266,0.44161920715118463,1.7601836692857489,0
45660416,2012-06-01T00:20:55.330,NO,--,--,2.0,56079.0145293,25.26013369439162,0.8142575235714337,3.2234885746159736,0
45685760,2012-06-15T02:10:04.017,YES,large,5,2.0,56093.0903243,24.788293018907197,0.8086409591913198,3.262188963856976,0
45711104,2012-06-17T05:37:46.298,NO,--,--,12.0,56095.2345636,25.855619656691157,0.43836769036964823,1.6954445346514964,2
45720320,2012-06-29T12:03:22.468,YES,large,5,2.0,56107.5023434,24.275458379575433,1.9451412607969474,8.012789008480782,0
45741056,2012-07-13T09:28:59.945,YES,large,5,2.0,56121.3951383,25.195849095937312,0.4773860460239203,1.8947011636964286,0
45779200,2012-07-25T11:57:49.476,YES,large,5,2.0,56133.4984893,24.896040244211594,0.5363487885351367,2.154353797929128,0
45794304,2012-08-10T01:32:41.620,YES,large,5,2.0,56149.0643706,24.866709937712137,1.0794189121269278,4.340819170814037,0
45816320,2012-08-24T13:11:23.023,YES,large,5,2.0,56163.549572,24.835172181574844,0.4599903305316992,1.8521729069104862,0
45849600,2012-09-07T09:50:04.076,YES,large,5,2.0,56177.4097694,25.153862759459585,0.5152096865842501,2.048232875845265,0
45955328,2012-09-20T17:10:59.454,YES,large,5,2.0,56190.7159659,23.633717865475106,4.592635861815764,19.432557704028593,0
46003200,2012-10-05T15:14:29.136,YES,large,5,2.0,56205.6350594,25.13300587902387,0.4977740922602424,1.9805593276675557,0
46065664,2013-01-02T01:33:02.579,NO,--,--,0.4,56294.0646132,24.652125177902658,4.020549962782763,16.309141438185822,2
46065920,2013-01-21T19:08:23.041,NO,--,--,0.4,56313.7974889,26.479252451009263,4.013096030183331,15.155624342523202,2
46066688,2012-12-06T23:35:16.073,NO,--,--,2.0,56267.9828249,24.67454509016478,0.4913667385221799,1.991391276826569,2
46066944,2012-12-05T21:00:26.670,NO,--,--,2.0,56266.8753087,24.571308500859654,0.4641877817780789,1.8891455526751404,2
46067712,2012-11-05T22:29:53.732,NO,--,--,6.0,56236.9374275,24.6472322692143,0.652045916595508,2.6455137415568886,2
46067968,2012-11-05T22:18:54.342,NO,--,--,6.0,56236.9297956,24.68293915415907,0.513458409811939,2.080215838985372,2
46070528,2012-10-20T17:22:06.868,YES,large,5,2.0,56220.7236906,23.334305544197605,5.429785382015035,23.269539227256864,0
46087680,2012-11-02T17:31:32.755,YES,large,5,2.0,56233.7302402,24.89007387949017,0.5756120683864998,2.3126169539448957,0
46488832,2012-11-15T10:21:25.916,YES,large,5,2.0,56246.43155,25.19442905536773,0.9606813363025689,3.8130704775700943,0
46918656,2012-11-30T10:40:45.396,YES,large,5,2.0,56261.4449699,25.183503081108462,0.46788134966288253,1.857888269777155,0
47065856,2012-12-14T10:58:32.021,YES,large,5,2.0,56275.4573151,25.07199605754356,0.36308467074529704,1.4481681869762961,0
47573760,2012-12-28T10:53:37.453,YES,large,5,2.0,56289.4539057,25.242703588615722,0.5214591298485995,2.06578161494466,0
47595264,2013-01-11T10:44:21.334,YES,large,5,2.0,56303.4474691,24.569185878229398,0.8443519526392406,3.4366297557601024,0
48390400,2013-01-24T09:54:30.522,YES,large,5,2.0,56316.4128533,24.84403480184975,1.3263014487073987,5.338510669807343,0
48415744,2013-02-09T03:20:27.614,YES,large,5,2.0,56332.1392085,24.959865076015788,1.0830587160200393,4.339201004178354,0
48479744,2013-02-21T10:13:07.656,YES,large,5,2.0,56344.4257831,25.98229447614159,2.492551600412531,9.593269765691142,0
48555776,2013-03-07T10:15:44.395,YES,large,5,2.0,56358.4275972,24.886908052901184,0.6299108783579215,2.5310933645069253,0
48579072,2013-03-22T05:48:56.519,YES,large,5,2.0,56373.2423208,25.21088892168061,0.4071375466808965,1.6149273750152078,0
48605184,2013-04-05T02:56:15.230,YES,large,5,2.0,56387.1223985,24.78826399632424,0.4388312580768242,1.7703186400705468,0
48622592,2013-04-19T10:07:16.846,YES,large,5,2.0,56401.4217228,24.730211513060695,0.7252892545559568,2.9328065155161003,0
48645376,2013-05-02T10:39:18.215,YES,large,5,2.0,56414.4439608,24.997502709729822,0.7932712868967928,3.1734021438390583,0
48749312,2013-05-17T11:00:02.227,YES,large,5,2.0,56429.4583591,25.17304735621961,1.5530002525419158,6.169297783322246,0
48798208,2013-05-31T11:09:23.617,YES,large,5,2.0,56443.4648567,24.951594272995898,0.4369533031508826,1.7512039446063752,0
48825088,2013-06-14T18:45:33.098,YES,large,5,2.0,56457.7816331,25.371643280278473,0.9412224766747096,3.709741881032701,0
48851456,2013-06-28T02:35:24.594,YES,large,5,2.0,56471.1079235,24.779307190443028,0.6302762748762932,2.5435589059543218,0
48868608,2013-07-12T09:45:03.757,YES,large,5,2.0,56485.4062935,25.01185480508269,0.6746250981881252,2.6972213913981054,0
48900608,2013-07-26T14:28:59.454,YES,large,5,2.0,56499.6034659,24.350509663097572,1.6025595434487678,6.5812156115869564,0
48936704,2013-08-10T08:55:22.039,YES,large,5,2.0,56514.3717829,25.18205691104037,0.5584967119990285,2.2178359534807153,0
48983808,2013-08-23T15:27:56.219,YES,large,5,2.0,56527.6444007,25.13492167270058,0.8155504180707436,3.244690509445769,0
49001472,2013-09-07T14:32:04.080,YES,large,5,2.0,56542.6056028,25.18553838932339,0.5818581403412708,2.310286686537267,0
49018624,2013-09-20T08:28:04.973,YES,large,5,2.0,56555.3528353,24.680609390828444,1.0218537277935684,4.140309955933662,0
49049856,2013-10-03T18:39:46.158,YES,large,5,2.0,56568.7776176,24.95317618645801,0.23421323569406913,0.9386109164779421,0
49075456,2013-10-18T16:50:34.184,YES,large,5,2.0,56583.7017845,24.785523958564905,0.7445797532730619,3.004091236956741,0
49097472,2013-11-01T17:32:43.446,YES,large,5,2.0,56597.7310584,25.015700829298098,0.6588638332953759,2.6338012186479394,0
49119232,2013-11-15T01:52:32.017,YES,large,5,2.0,56611.0781483,24.822604902093854,0.4166226658313327,1.6784002624808705,0
49228544,2013-11-29T11:33:44.594,YES,large,5,2.0,56625.4817661,24.923817856820342,0.832542483671073,3.3403489323095408,0
49868288,2013-12-27T02:41:47.401,YES,large,5,2.0,56653.1123542,24.7893319077365,0.6729110627456372,2.7145187504453414,0
50093312,2013-12-14T00:58:22.716,YES,large,5,2.0,56640.0405407,25.340028081791843,0.6361961261345572,2.5106370209261843,0
50688512,2014-01-10T03:44:01.186,YES,large,5,2.0,56667.1555693,24.807183985364766,1.1510802889000398,4.64010864586295,0
50759680,2014-01-25T03:37:37.151,YES,large,5,2.0,56682.1511244,25.314426179203245,0.43139015795028357,1.7041277368739522,0
50802432,2014-02-07T10:26:19.214,YES,large,5,2.0,56695.4349446,24.992257634711923,1.180731879935732,4.724390638066268,0
50820608,2014-02-21T11:10:28.328,YES,large,5,2.0,56709.4656056,24.811824930263253,0.4031939870576037,1.625007383337707,0
50844160,2014-03-07T11:46:54.532,YES,large,5,2.0,56723.4909089,25.556465039930014,1.2792045969589814,5.005405070538208,0
50882816,2014-03-21T10:07:14.465,YES,large,5,2.0,56737.4216952,24.780162906289146,0.642862008967583,2.594260624511174,0
50904064,2014-04-04T17:03:01.559,YES,large,5,2.0,56751.7104347,24.892549980875536,0.7464303809151724,2.9986095497996,0
50954752,2014-04-18T01:53:15.360,YES,large,5,2.0,56765.07865,25.41365528351135,1.9716563842432262,7.758255796923703,0
50996736,2014-05-01T22:19:55.203,YES,large,5,2.0,56778.9305,23.161100900517297,4.385474447423646,18.934654558349155,0
51018240,2014-05-15T23:44:39.474,YES,large,5,2.0,56792.9893458,24.73421077308383,1.5126551148997658,6.115639301278461,0
51043840,2014-05-30T12:06:01.713,YES,large,5,2.0,56807.5041865,24.794872646984732,0.5857623691674758,2.362433465608905,0
51070976,2014-06-13T09:11:27.089,YES,large,5,2.0,56821.3829524,24.690824771219212,1.1394374474521831,4.614821327395936,0
51183872,2014-06-27T03:47:24.757,YES,large,5,2.0,56835.1579254,25.18868704802623,0.44010211962263895,1.7472213568873771,0
51438336,2014-07-13T00:27:04.950,YES,large,5,2.0,56851.0188073,25.087742509499982,0.5636096908571845,2.2465540318893273,0
51511808,2014-07-25T22:29:44.616,YES,large,5,2.0,56863.9373219,25.327977746143034,0.35926128374373345,1.4184365105834085,0
51758848,2014-08-09T09:54:39.759,YES,large,5,2.0,56878.4129602,24.573633069170523,1.3387726020030426,5.4480043640052305,0
51779072,2014-08-22T02:22:07.107,YES,large,5,2.0,56891.0986934,24.91764463264062,0.6740617774401534,2.705158482584557,0
51799552,2014-09-05T01:57:53.671,YES,large,5,2.0,56905.0818712,24.905498174390083,0.4172961140525237,1.675518036742676,0
51845376,2014-09-19T03:57:30.267,YES,large,5,2.0,56919.1649336,25.140363359425166,0.28361651982515496,1.1281321426041626,0
51997184,2014-10-03T23:23:01.779,YES,large,5,2.0,56933.9743261,24.73468935086377,0.3892061184095301,1.5735233739490584,0
52035584,2014-10-17T17:33:37.605,YES,large,5,2.0,56947.7316852,25.046453747764122,0.37700694697109194,1.5052308433274593,0
52102400,2014-11-01T18:09:26.227,YES,large,5,2.0,56962.7565536,24.868835376406174,0.48923832464332573,1.9672747727763766,0
52120576,2014-11-13T18:55:05.458,YES,large,5,2.0,56974.7882576,25.184221683547918,0.4338920091162987,1.7228724181686628,0
52138240,2014-11-27T17:29:30.511,YES,large,5,2.0,56988.7288254,25.526896708588577,1.89277642457142,7.414831681967011,0
52200960,2014-12-12T21:08:08.448,YES,large,5,2.0,57003.8806533,24.859516403971185,0.5006032924113708,2.013729005329331,0
52286720,2014-12-25T09:48:34.075,YES,large,5,2.0,57016.4087277,25.45017481761345,0.42323410756847746,1.6629909641153715,0
52323328,2015-01-09T11:27:10.755,YES,large,5,2.0,57031.4772078,24.776273953213803,0.6325725613341914,2.55313838767164,0
52344576,2015-01-22T17:20:53.241,YES,large,5,2.0,57044.7228384,24.83971832062441,0.5574500741705392,2.2441883880288955,0
53231104,2015-02-07T10:36:40.411,YES,large,5,2.0,57060.4421344,23.01077263512806,5.574653594696588,24.2262773314546,0
53488896,2015-02-20T10:53:30.737,YES,large,5,2.0,57073.453828,25.027884287506296,0.4850514135078033,1.9380440149706812,0
54056192,2015-03-06T10:52:34.612,YES,large,5,2.0,57087.4531784,25.132908514420322,0.47146675385371056,1.8758941233689712,0
54281472,2015-03-20T03:30:35.312,YES,large,5,2.0,57101.146242,25.070281259803256,0.7077953774865708,2.8232446622823626,0
54299392,2015-04-03T02:45:06.702,YES,large,5,2.0,57115.1146609,24.924492348164737,0.6480994388985825,2.600251310419584,0
54342656,2015-04-17T12:03:03.090,YES,large,5,2.0,57129.5021191,24.57434001346241,1.1128806039991248,4.528628656515138,0
54450432,2015-04-30T12:26:51.151,YES,large,5,2.0,57142.5186476,25.804906239854592,1.6010305201756942,6.204364802934141,0
54467584,2015-05-15T11:30:35.827,YES,large,5,2.0,57157.4795813,24.7127418769387,0.8140095497167809,3.293886019488569,0
55121152,2015-05-30T15:33:54.098,YES,large,5,2.0,57172.6485428,24.79120604757896,0.4928434962247414,1.9879770886453954,0
55652096,2015-06-25T11:51:40.113,YES,large,5,2.0,57198.4942143,24.1169008392196,2.897016416089642,12.01239095936585,0
56961792,2015-07-23T16:54:41.844,YES,large,5,2.0,57226.704651,25.136589640982614,0.5443926099142232,2.1657377460092966,0
57396992,2015-08-08T06:59:49.223,YES,large,5,2.0,57242.2915419,24.794552456194456,0.3362027884758075,1.3559542527326944,0
57714176,2015-08-22T09:29:17.513,YES,large,5,2.0,57256.3953416,24.700940253895276,0.7333792193890712,2.9690336151208623,0
57728000,2015-09-04T06:49:25.458,YES,large,5,2.0,57269.2843224,24.488438021863413,0.5391866370702093,2.2018008522586068,0
57746176,2015-09-17T19:11:48.286,YES,large,5,2.0,57282.7998644,25.007782015533735,0.9328233989526502,3.7301324778551783,0
57770752,2015-10-03T01:44:07.163,YES,large,5,2.0,57298.0723051,24.944077675659084,0.7491775542325073,3.0034285651843096,0
57789952,2015-10-16T01:27:27.984,YES,large,5,2.0,57311.0607406,25.03087076464952,0.5564588608433053,2.2230903034710976,0
57824256,2015-10-30T08:56:51.541,YES,large,5,2.0,57325.3728188,24.989138648655313,0.4113358841700421,1.6460586735436613,0
57843200,2015-11-14T00:16:38.844,YES,large,5,2.0,57340.0115607,25.01608653273449,0.30426819232110625,1.2162901336424459,0
58479104,2015-12-25T02:58:17.976,YES,large,5,2.0,57381.1238192,25.02452298277749,0.5883057758829913,2.3509170436051,0
58507008,2016-01-08T02:02:43.120,YES,large,5,2.0,57395.0852213,24.74446850526389,0.6992539049953047,2.8258998767605474,0
58535424,2015-12-15T06:01:14.967,YES,large,5,2.0,57371.2508677,24.9612796788763,0.5326577291591219,2.1339359840989567,0
58592000,2016-02-06T14:01:05.032,YES,large,5,2.0,57424.584086,25.159877097915967,0.7115363520923029,2.8280597290804756,0
58729472,2016-02-20T02:34:59.859,YES,large,5,2.0,57438.1076373,25.433494016518388,1.1912965072783133,4.683967159622651,0
58747392,2016-03-04T15:59:31.350,YES,large,5,2.0,57451.6663351,25.10894887655932,0.5165441140198782,2.0572112220201397,0
58820864,2016-03-18T22:27:05.509,YES,large,5,2.0,57465.9354804,24.82861936361604,0.4012209276180172,1.615961490818809,0
58856960,2016-04-01T03:14:39.589,YES,large,5,2.0,57479.1351804,24.972522801769504,0.4917482954232716,1.969157458886882,0
58878208,2016-04-14T03:03:25.523,YES,large,5,2.0,57492.1273787,24.670956594547356,1.0073906262630976,4.0833059002087735,0
58908928,2016-04-29T02:53:25.051,YES,large,5,2.0,57507.1204288,24.722412070011423,0.6062096025457427,2.452064955591781,0
58938368,2016-05-13T03:28:24.599,YES,large,5,2.0,57521.1447292,24.928690464413798,0.6135755833966975,2.4613229654906617,0
58967552,2016-05-27T10:25:11.216,YES,large,5,2.0,57535.4341576,25.15471159338092,0.652334717280213,2.593290385614538,0
59270144,2016-06-09T03:34:00.988,YES,large,5,2.0,57548.1486226,24.394414298906437,2.5525639849141464,10.463723185305474,0
59288832,2016-06-25T10:06:21.709,YES,large,5,2.0,57564.4210846,25.29047799239183,1.1543989387816977,4.564559590882297,0
59416832,2016-07-09T07:32:36.994,YES,large,5,2.0,57578.3143171,24.789545444030708,0.6609995589892577,2.6664448546733057,0
59618048,2016-07-22T13:16:24.331,YES,large,5,2.0,57591.5530594,25.210237706073364,0.361119426843767,1.432431661510158,0
60100864,2016-08-04T13:01:53.047,YES,large,5,2.0,57604.5429751,24.356942757012956,1.3536559657248148,5.557577481004115,0
60275200,2016-08-18T18:01:08.896,YES,large,5,2.0,57618.7507974,24.571293840794066,1.1219143088456516,4.565955362851152,0
60611584,2016-09-03T08:55:02.615,YES,large,5,2.0,57634.371558,25.0073137285572,0.44059934014460006,1.761881923532858,0
60629504,2016-09-17T08:07:05.431,YES,large,5,2.0,57648.3382573,24.48663447970725,1.405751703212792,5.740893892044566,0
61725184,2016-10-14T11:22:25.076,YES,large,5,2.0,57675.4739013,24.9162373798584,0.9162020644114018,3.677128494336927,0
61757696,2016-10-28T10:49:59.554,YES,large,5,2.0,57689.4513837,25.15716891184259,0.6532435372457521,2.5966496450172563,0
62212864,2016-11-10T11:11:27.345,YES,large,5,2.0,57702.4662887,24.581577295646163,1.4670328701078443,5.96801764371598,0
62305792,2016-11-25T17:10:56.545,YES,large,5,2.0,57717.7159322,25.082969381301936,0.5087008898749559,2.028072841543897,0
62323712,2016-12-08T17:27:54.725,YES,large,5,2.0,57730.7277167,25.279126592778724,0.9700260853798235,3.8372610771169713,0
62392320,2016-12-23T16:35:20.035,YES,large,5,2.0,57745.6912041,24.855262343716788,0.6882129251765038,2.768882161287984,0
62412288,2017-01-07T02:12:22.007,YES,large,5,2.0,57760.0919214,25.0460575654234,0.6011304538887217,2.4001001048508117,0
62617344,2017-01-19T09:08:18.861,YES,large,5,2.0,57772.3807738,25.106665819669832,0.7161467648423641,2.8524168441406443,0
62650112,2017-02-03T02:37:23.897,YES,large,5,2.0,57787.1093044,25.213757346206016,0.383141207807468,1.5195720437323887,0
62673664,2017-02-18T13:25:37.335,YES,large,5,2.0,57802.5594599,25.22791716116077,0.38574219826306666,1.5290291140519907,0
62694144,2017-03-02T10:14:42.274,YES,large,5,2.0,57814.4268782,25.29658312039641,0.3704887414559124,1.4645801754830303,0
62802688,2017-03-17T02:36:55.276,YES,large,5,2.0,57829.1089731,24.54093238195778,0.559815635843166,2.281150638981982,0
62827776,2017-03-31T01:09:32.899,YES,large,5,2.0,57843.0482974,25.25072813477768,0.3081558650049754,1.2203840751053594,0
62951424,2017-04-13T02:44:40.488,YES,large,5,2.0,57856.1143575,25.017436900749033,0.683442574249329,2.7318648867217346,0
62998272,2017-04-28T03:36:33.115,YES,large,5,2.0,57871.1503833,24.935821093751265,0.7119656947024765,2.855192504091593,0
63089920,2017-05-13T15:42:59.738,YES,large,5,2.0,57886.6548581,25.580611386162325,1.4530600471086057,5.680317898479275,0
63206144,2017-05-26T23:26:06.439,YES,large,5,2.0,57899.9764634,25.131378158355297,0.4585322488890288,1.8245408031337234,0
63227392,2017-06-10T06:47:14.783,YES,large,5,2.0,57914.28281,24.97418516373084,0.2815072915668843,1.1271930984787755,0
63256576,2017-06-22T21:02:47.036,YES,large,5,2.0,57926.8769333,23.385252780748562,5.07437939155085,21.69905726111385,0
63277568,2017-07-06T23:52:48.372,YES,large,5,2.0,57940.9950043,25.40562983714595,0.7586613222054084,2.9861937179615143,0
63319296,2017-07-21T15:54:40.567,YES,large,5,2.0,57955.6629695,23.178772216649232,5.239362337006379,22.604140927028755,0
63336448,2017-08-04T12:04:14.083,YES,large,5,2.0,57969.5029408,25.330745198936647,0.8219057505993349,3.2446962935533277,0
64026112,2017-08-18T09:59:11.669,YES,large,5,2.0,57983.4161073,25.492206533597965,1.554563414709962,6.098190883010044,0
64591360,2017-09-01T00:59:16.812,YES,large,5,2.0,57997.0411668,25.197992560481985,0.3849226814680706,1.5275926466925978,0
64634368,2017-09-16T14:52:19.924,YES,large,5,2.0,58012.619675,24.908724502251317,0.38147075608438724,1.5314744681122026,0
64672512,2017-09-28T15:56:16.369,YES,large,5,2.0,58024.6640783,25.08610592985449,0.6999875252083742,2.7903395097097654,0
64694272,2017-10-13T08:56:15.576,YES,large,5,2.0,58039.3724025,24.88422484634093,2.9464829831611463,11.840766595526112,0
64719360,2017-10-29T06:21:20.918,YES,large,5,2.0,58055.2648254,24.861868176022316,0.7723754265438605,3.106666888728689,0
64862720,2017-11-11T08:21:41.791,YES,large,5,2.0,58068.3484004,25.014004098832103,0.6151506777946071,2.4592251419009252,0
64934400,2017-11-24T07:38:27.795,YES,large,5,2.0,58081.3183773,24.67529229918486,0.4253817364969598,1.7239177203627782,0
64956160,2017-12-09T21:00:36.070,YES,large,5,2.0,58096.8754175,25.057988399024747,0.4713889607488923,1.881192349690922,0
65039104,2017-12-23T08:22:01.575,YES,large,5,2.0,58110.3486293,24.61032190039871,0.4784371848361805,1.9440509017821068,0
65217280,2018-01-07T09:41:30.318,YES,large,5,2.0,58125.4038231,24.774642142713905,0.4619908906259754,1.8647732143402305,0
65234432,2018-01-20T12:59:50.896,YES,large,5,2.0,58138.5415613,24.796822988145784,0.3704251187469807,1.4938410413465621,0
65264128,2018-02-03T08:54:46.842,YES,large,5,2.0,58152.3713755,24.98650690886158,0.3870247119882437,1.5489348447140627,0
65283328,2018-02-17T23:57:01.600,YES,large,5,2.0,58166.9979352,24.833136602020037,0.48014409991295187,1.933481491314693,0
65446656,2018-03-03T10:11:22.997,YES,large,5,2.0,58180.4245717,25.281445478159508,0.5438157353463663,2.1510468450712814,0
65464064,2018-03-17T09:34:27.976,YES,large,5,2.0,58194.3989349,24.880908471532518,0.6792174152391155,2.729873854952852,0
65484800,2018-04-02T07:35:06.242,YES,large,5,2.0,58210.3160445,25.00075614120476,0.5678866150812696,2.2714777580079373,0
65504512,2018-04-14T06:55:37.877,YES,large,5,2.0,58222.2886328,24.79925894685913,0.46555021787462564,1.877274715636567,0
65594880,2018-04-28T08:57:14.212,YES,large,5,2.0,58236.3730812,24.754166575671533,0.7522102364641843,3.0387217205020294,0
65613824,2018-05-12T06:12:02.985,YES,large,5,2.0,58250.2583679,24.974055406778614,0.3586522892179895,1.436099517584324,0
65632512,2018-05-25T10:59:34.252,YES,large,5,2.0,58263.4580353,24.451665933519898,1.8788841180274616,7.68407405505965,0
65673984,2018-06-09T05:27:17.062,YES,large,5,2.0,58278.2272808,25.087789939391016,0.5180347579608194,2.064887976231972,0
65820160,2018-06-24T12:11:50.774,YES,large,5,2.0,58293.5082266,24.866409056647292,0.7297935369571394,2.934856960225429,0
65845504,2018-07-07T07:07:51.637,YES,large,5,2.0,58306.2971254,24.659177197501684,0.5457513829500253,2.2131775873094317,0
66308608,2018-07-21T07:44:30.537,YES,large,5,2.0,58320.3225757,25.03058163701446,0.5106350862721982,2.040044828671047,0
66939648,2018-08-04T05:39:35.112,YES,large,5,2.0,58334.2358231,24.657593983054934,1.8197574332567834,7.3801094888144725,0
67166208,2018-08-17T11:03:20.376,YES,large,5,2.0,58347.4606525,24.889961966681124,0.5027195337900039,2.0197681879263936,0
