File#,Coord Conversion Issue,Centroiding Issue,Bad Center Guess,Not In FOV,Xc,Yc,Fx,Fy,Time[MJD],Raw_Flux,Bkg_Flux,Res_Flux
6,X,X,X,X,21.073956085395675,19.542726413028657,1.7165621283338184,1.2879503712716065,53606.0051323,26174.76314697474,341.08715110284453,25833.675995871894
7,X,X,X,X,24.934927711280192,15.430244395377935,1.4786057531109893,1.8586681184890592,53606.0052553,26059.121254523416,52.77055191110673,26006.350702612308
8,X,X,X,X,8.582656462288057,16.966350337998534,1.778935762065305,1.3051074863073377,53606.0047652,25874.797045311294,157.92445977554655,25716.872585535748
9,X,X,X,X,10.667348935276678,23.192186260882146,1.8363293751040262,1.5234920797880496,53606.0048869,26290.610698360433,215.1829989709432,26075.42769938949
1,X,X,X,X,24.978779550417247,15.129585939738883,1.153575806665079,1.6163479109476155,53606.0691982,22324.474572560895,296.95041541595083,22027.524157144944
2,O,X,X,X,nan,nan,nan,nan,53606.0711136,nan,nan,nan
3,X,X,X,O,nan,nan,nan,nan,53606.0744694,nan,nan,nan
4,X,X,X,O,nan,nan,nan,nan,53606.0748372,nan,nan,nan
5,X,X,X,X,15.319890879300644,21.750330116040658,1.5382993054105114,1.6276079171496076,53606.0689517,22060.303038798727,291.4597007068964,21768.843338091832
6,X,X,X,X,20.460187560678733,9.945221965238813,1.3176407490141386,1.7653391633288824,53606.0693197,22241.36541267205,179.36301879209097,22062.00239387996
7,X,X,X,X,9.032596072500038,12.011146113725527,1.518051881441723,1.022422585334716,53606.0685845,22108.61808732504,253.73278125773075,21854.88530606731
8,X,X,X,X,21.137343493194166,19.18688522569221,1.1881711460589113,1.4772367206102164,53606.0690744,22038.22621592931,249.16608706235573,21789.060128866953
9,O,X,X,X,nan,nan,nan,nan,53606.0721183,nan,nan,nan
10,X,X,X,O,nan,nan,nan,nan,53606.0742242,nan,nan,nan
11,X,X,X,O,nan,nan,nan,nan,53606.0745915,nan,nan,nan
12,X,X,X,X,11.020177363622116,6.680909626428838,1.3233186681779114,1.5280834871244244,53606.0684378,22444.98720272704,293.1426167000952,22151.844586026946
13,X,X,X,X,15.35129282803745,7.106735984595491,1.5455332228338632,1.3990828946195477,53606.0694426,22226.007491043678,13.547670102361664,22212.459820941316
14,X,X,X,X,10.74745144306567,23.006315171624077,1.28438775791102,1.6064270657874613,53606.068829,22481.678729503903,309.10547681327785,22172.573252690625
15,O,X,X,X,nan,nan,nan,nan,53606.0717505,nan,nan,nan
16,O,X,X,X,nan,nan,nan,nan,53606.0712595,nan,nan,nan
17,O,X,X,X,nan,nan,nan,nan,53606.0716284,nan,nan,nan
18,O,X,X,X,nan,nan,nan,nan,53606.0719956,nan,nan,nan
19,X,X,X,O,nan,nan,nan,nan,53606.0747144,nan,nan,nan
20,X,X,X,O,nan,nan,nan,nan,53606.0743463,nan,nan,nan
21,X,X,X,X,8.76163739987713,16.76696738989084,1.7589745518552669,1.5184382406437031,53606.0687063,22647.64722550111,460.3512529479836,22187.295972553125
22,O,X,X,X,nan,nan,nan,nan,53606.0713821,nan,nan,nan
23,O,X,X,X,nan,nan,nan,nan,53606.0718729,nan,nan,nan
24,O,X,X,X,nan,nan,nan,nan,53606.0715051,nan,nan,nan
25,X,X,X,O,nan,nan,nan,nan,53606.0738329,nan,nan,nan
26,X,X,X,O,nan,nan,nan,nan,53606.0741009,nan,nan,nan
27,X,X,X,O,nan,nan,nan,nan,53606.0739784,nan,nan,nan
1,X,X,X,X,10.268967204434635,23.088897728618527,1.4647657511726462,2.076152526136738,53606.293371,19041.720925868158,172.82874160029854,18868.89218426786
2,O,X,X,X,nan,nan,nan,nan,53606.2958931,nan,nan,nan
3,O,X,X,X,nan,nan,nan,nan,53606.2957482,nan,nan,nan
4,X,X,X,X,10.854113366569928,6.702556638514691,1.3025720095968634,1.7986799659949613,53606.2929801,19249.72220189814,-230.31412876221953,19480.03633066036
5,X,X,X,X,20.88684424005528,19.385286576309923,1.9230971068016356,1.425440876947551,53606.2936164,19298.165364995817,192.2158074881031,19105.949557507713
6,O,X,X,X,nan,nan,nan,nan,53606.2961384,nan,nan,nan
7,X,X,X,X,20.056599013699337,9.965027187087925,1.8413959910738544,1.0872776789551823,53606.2938619,20012.24489949942,608.2342658746967,19404.010633624723
8,O,X,X,X,nan,nan,nan,nan,53606.2965065,nan,nan,nan
9,X,X,X,X,14.977343866040837,21.8418179859304,1.8118336636446406,1.0009010038327968,53606.2934941,18959.74474001611,57.97787452908769,18901.766865487025
10,X,X,X,X,24.601888715550224,15.26560927301259,2.310971638541233,1.7582875563190055,53606.2937395,19331.77067168507,266.2389203129596,19065.53175137211
11,X,X,X,X,15.009121924151282,7.293207876179739,1.5356501547209152,1.8838648184792126,53606.2939846,19395.70945639413,531.4205036245148,18864.288952769613
12,O,X,X,X,nan,nan,nan,nan,53606.2966294,nan,nan,nan
13,O,X,X,X,nan,nan,nan,nan,53606.2960158,nan,nan,nan
14,O,X,X,X,nan,nan,nan,nan,53606.2962612,nan,nan,nan
15,X,X,X,X,8.223389305954324,16.842527359827155,1.215356588679551,2.148455251151789,53606.2932484,19388.784523994713,242.21842580648607,19146.56609818823
16,X,X,X,X,8.818344198984205,12.006006909997899,1.8245812807153294,1.164128203943086,53606.2931301,19451.612113210176,422.2695731201304,19029.342540090045
17,O,X,X,X,nan,nan,nan,nan,53606.296385,nan,nan,nan
18,O,X,X,X,nan,nan,nan,nan,53606.2967519,nan,nan,nan
1,X,X,X,X,10.71380275571833,6.931003466026808,1.3252303015369549,1.7308534779379376,53606.278781,15148.440927736337,-8.983390541162251,15157.424318277499
2,X,X,X,X,10.274306649266943,23.17366325768192,1.4953463783025573,1.3664447998904115,53606.2791722,15396.857761523504,317.5302922906648,15079.32746923284
3,X,X,X,X,8.238512332031373,16.917466479700092,1.2272635199206712,1.338575617077105,53606.2790493,15879.621982206128,498.908314217951,15380.713667988177
4,X,X,X,X,15.104540716613538,21.98591870614836,0.9826150689217029,1.490076054660429,53606.279295,15617.363031877692,235.86611393616482,15381.496917941527
5,X,X,X,X,20.950529287182533,19.561672587077023,1.7605153168416197,1.449268966795528,53606.2794173,15372.63332883281,-30.86396345258157,15403.49729228539
6,X,X,X,X,15.131569092562517,7.401797569739073,1.7505529549086845,1.3142118895219794,53606.2797855,14851.995815856177,276.565196137116,14575.43061971906
7,X,X,X,X,8.71695050974591,12.119569158629035,1.7526612826388266,1.3807003918829233,53606.2789266,15766.857634613729,588.6978354303938,15178.159799183335
8,X,X,X,X,20.1800660035013,10.089908461299425,1.0487504158071954,1.4528302516255953,53606.2796628,15279.998131065662,79.9147389718755,15200.083392093788
9,X,X,X,X,24.55478111766513,15.406687528029323,1.9734834221984883,1.8996173272567642,53606.2795401,14701.340642887582,206.3939307723342,14494.946712115248
1,X,X,O,X,18.625446865157304,10.906671769676818,8.506847367657608,1.5489228332034342,53606.254715,nan,nan,nan
2,X,X,O,X,22.749205830157592,16.277239095349294,9.073527401145487,1.1248492049590602,53606.2545925,nan,nan,nan
3,X,X,O,X,13.162186889467277,8.380771862172793,4.707749909103175,0.20166847196596532,53606.2548376,nan,nan,nan
4,X,X,O,X,13.533234969110383,22.55035034627611,8.283523319253185,1.790590233738424,53606.254348,nan,nan,nan
5,X,X,O,X,6.536409222927895,17.633586684815924,8.814093478871674,1.8097680231749385,53606.2541017,nan,nan,nan
6,X,X,O,X,7.218722627691915,12.877575381387228,8.530273209186268,1.6618704000918259,53606.2539789,nan,nan,nan
7,X,X,O,X,8.848011382882405,23.944498618780564,8.558327067015036,1.4407331608165306,53606.2542243,nan,nan,nan
8,X,X,O,X,19.127231478084425,20.42072099854537,3.549655600821294,0.18651221006260846,53606.2544697,nan,nan,nan
9,X,X,O,X,9.174327954559251,7.366384646601992,8.657481125613335,1.8042019448622715,53606.2538332,nan,nan,nan
1,X,X,X,X,11.086142086659704,6.827756220586326,1.3374312143014297,1.1472772633378543,53606.2658229,8110.956689650398,-64.69969865928898,8175.656388309688
2,X,X,X,X,10.930393471479716,23.0242001172178,1.5799907858826308,1.1201944484766058,53606.2662142,8184.107102973914,384.8047015133103,7799.3024014606035
3,X,X,X,X,15.630227631739432,21.789827429979628,1.5148388575805796,1.9066446997047888,53606.2663365,7906.925755036595,-49.28962609186162,7956.215381128456
4,X,X,X,X,21.23208548178754,19.156181918192967,1.4437940928585447,1.326901223783237,53606.2664596,7225.164965265078,14.350146874548143,7210.81481839053
5,X,X,X,X,15.693996158008012,7.097171636712011,1.7492648187173285,1.3835660086267474,53606.2668272,7615.008033351813,-56.14361427831243,7671.151647630125
6,X,X,X,X,9.141318862018927,12.04792641442758,1.0244622472520604,1.472363553263588,53606.2659683,7400.845734998475,222.11289106713303,7178.732843931341
7,X,X,X,X,20.744727804679513,9.927187442074663,1.6665215532752762,1.3120516529531068,53606.2667045,7386.7150644514,46.11501064420674,7340.600053807194
8,X,X,X,X,8.926935541497999,16.77215518458846,1.402230358998065,1.434945907691757,53606.266091,7599.745628385066,330.27920113089385,7269.466427254172
9,X,X,X,X,25.089653536851543,15.137576744168141,1.0901168957698126,1.555539496878302,53606.2665819,8357.769012332225,229.65528800598372,8128.113724326241
1,X,X,X,X,15.184885745203584,21.80543869269768,1.2847146976735757,1.3507864507931386,53606.2372012,8564.269194165776,840.681196036036,7723.58799812974
2,X,X,X,X,20.26032064369784,9.988613991689045,1.1955774119400016,1.4401445754168438,53606.2375748,7841.746542851622,568.7272769343895,7273.019265917232
3,X,X,X,X,10.531238250100968,23.05148577691572,1.8194373726845403,1.3134505084650543,53606.2370794,9657.749180331572,588.8111842635205,9068.93799606805
4,X,X,X,X,15.21921916355009,7.162930368086104,1.3157676485306582,1.493501365803561,53606.2376929,9179.944089944263,789.6919616180963,8390.252128326167
5,X,X,X,X,8.540723860343917,16.823668167361696,1.4429763666181703,1.8848946377145221,53606.2369558,6748.063418510925,-253.88859224524484,7001.952010756169
6,X,X,X,X,24.861531287474982,15.170255639839025,1.4111547508647444,1.6684246453501808,53606.2374466,6947.794267675658,-441.49357862159843,7389.287846297257
7,X,X,X,X,8.973358718879322,12.015388842450939,1.538458875747162,1.0667158902935903,53606.2368331,8153.738074330416,261.8507394963634,7891.887334834052
8,X,X,X,X,11.01150069657177,6.7102945230485505,1.3234328314635957,1.465318356203905,53606.2366874,6234.604765152522,-326.90623823328593,6561.511003385808
9,X,X,X,X,21.054475611976624,19.25404116950639,1.6010042158017943,1.2284087949362115,53606.2373239,7659.9178358425925,-25.73736874631205,7685.655204588905
1,X,X,X,X,10.942084580713402,6.68206593603918,1.6134885714556315,1.462467040262273,53606.2335335,8655.229484152362,419.9875405420736,8235.241943610288
2,X,X,X,X,8.596772453682426,16.766065658734835,1.5544096110322982,1.9354634581592824,53606.2338018,8139.043106846495,48.27505570296631,8090.768051143528
3,X,X,X,X,15.245620614476225,21.74626625342976,1.4215056871611893,1.4992181827739997,53606.2340473,10248.500839784912,1246.687949507129,9001.812890277783
4,X,X,X,X,10.627871721540034,23.014548601087565,1.7608700944472422,1.3147135862555543,53606.2339247,9910.353235806542,916.1329534449515,8994.220282361592
5,X,X,X,X,21.112071758863223,19.197345516817894,1.1771651801163538,1.522939301688991,53606.2341701,10301.360369316417,1170.734193818,9130.626175498417
6,X,X,X,X,20.37759738687714,9.941223744288916,1.6409194522275767,1.3044393980939342,53606.2344153,10147.654532505334,732.0363748224464,9415.618157682888
7,X,X,X,X,8.93658303185885,11.986350331419013,1.5028130029787614,1.1024135313904515,53606.2336791,6808.133110662893,-609.6004159731539,7417.733526636047
8,X,X,X,X,24.95592385756532,15.140438469235145,1.1729633865456426,1.6716419729001697,53606.2342926,9760.585901579629,1062.9601728027897,8697.625728776839
9,X,X,X,X,15.29487806435034,7.101880751399709,1.4861529736817547,1.3632337524100921,53606.2345381,10029.34624765511,696.6167158064779,9332.729531848632
1,X,X,X,X,8.457864255064155,16.87358219892654,1.3696709072705575,1.7655086170584233,53606.0773706,8253.378270622932,337.2357420287537,7916.142528594179
2,X,X,X,X,15.200662384360557,7.31956062927518,1.3938985861810087,1.7225150191732153,53606.0781067,8344.81641070348,410.25369600944606,7934.562714694035
3,X,X,X,X,10.990534109273783,6.718689534375452,1.4969847222255315,1.3691438393260518,53606.0771031,8392.733218857724,111.94633443103444,8280.786884426689
4,X,X,X,X,21.03464368569522,19.42481846105716,1.3220579530333743,1.7694957526138517,53606.0777398,8731.388112244951,200.35205770414146,8531.03605454081
5,X,X,X,X,10.47011858539463,23.099488665776644,1.7473279808858968,1.4099077550953119,53606.0774932,8492.60654727403,288.10081132557605,8204.505735948454
6,X,X,X,X,20.248925276196008,10.048083223576427,1.149803645544156,1.3998676875057834,53606.077984,8410.020932609536,8.161836668634725,8401.859095940901
7,X,X,X,X,8.93659685031947,12.026221799646706,1.1023112621427278,1.5588177543142543,53606.077248,8277.329322691006,-14.268175253473657,8291.59749794448
8,X,X,X,X,15.165105317430902,21.869787297440826,1.3272183898666214,1.1660806623943525,53606.077616,8545.593899012094,409.97770263977867,8135.616196372315
9,X,X,X,X,24.840383907285773,15.288575555352374,1.617869682134609,1.7939649345514468,53606.0778614,8146.816699532004,24.54162940755664,8122.275070124448
1,X,X,X,X,8.68896842987903,11.992911996458275,1.3064787149249721,1.6984962934910066,53606.2821964,6918.249685855812,222.24199329838189,6696.007692557429
2,X,X,X,X,10.290527585234138,23.017307753250492,1.202160974155979,1.4385751180368687,53606.2824417,7667.877025155305,86.23770881253722,7581.639316342767
3,X,X,X,X,15.137244982360556,7.10776426160443,1.0868412777330885,1.4980830805211085,53606.2830608,7366.5228575738,217.9852469395017,7148.537610634298
4,X,X,X,X,20.155934050473444,9.867292272071795,1.2609385256191565,1.2926671080463665,53606.2829324,6998.474269721623,5.105356080659973,6993.368913640963
5,X,X,X,X,15.100168288941742,21.69913592149386,1.2885780475083244,1.4907301745167714,53606.2825655,7258.155393689967,149.22430706621728,7108.93108662375
6,X,X,X,X,10.742095213090986,6.727670393902451,1.6227171178433302,1.8468462052311618,53606.2820506,7038.691509865997,57.25256597055024,6981.438943895447
7,X,X,X,X,24.626751230828983,15.077543557221036,1.809687436276896,1.350500839642058,53606.2828099,7036.168249795162,-100.01575621211762,7136.18400600728
8,X,X,X,X,8.252349462099628,16.72371302406978,1.4082128430780367,1.5588669358874552,53606.2823191,6925.517020778969,55.605280226616564,6869.911740552352
9,X,X,X,X,20.979910763547785,19.141403843687065,1.1635325288067693,1.6239629475386685,53606.2826871,7312.14898558761,198.34465145861603,7113.804334128994
1,X,X,X,X,8.592219204014512,16.894649423311723,1.8309092074957443,1.3702617484926112,53606.0601856,7099.924981948232,175.9198475922945,6924.005134355937
2,O,X,X,X,nan,nan,nan,nan,53606.062903,nan,nan,nan
3,X,X,X,X,20.28851473808658,10.028481850021402,1.2581539013053624,1.4423222449879274,53606.060799,6607.058547602991,174.79071346317434,6432.267834139817
4,O,X,X,X,nan,nan,nan,nan,53606.0631485,nan,nan,nan
5,X,X,X,X,24.90947992107895,15.316344729627977,1.5068055356745451,1.8033716491852154,53606.0606764,6915.619740191876,0.6387574273101826,6914.980982764566
6,O,X,X,X,nan,nan,nan,nan,53606.0656679,nan,nan,nan
7,O,X,X,X,nan,nan,nan,nan,53606.0662813,nan,nan,nan
8,X,X,X,X,11.004535646262827,6.794462063963552,1.363932012762584,1.331251829037107,53606.0599172,6275.093265946476,-30.04175557171415,6305.13502151819
9,O,X,X,X,nan,nan,nan,nan,53606.0632721,nan,nan,nan
10,O,X,X,X,nan,nan,nan,nan,53606.0653985,nan,nan,nan
11,O,X,X,X,nan,nan,nan,nan,53606.0655443,nan,nan,nan
12,O,X,X,X,nan,nan,nan,nan,53606.0630258,nan,nan,nan
13,O,X,X,X,nan,nan,nan,nan,53606.0657896,nan,nan,nan
14,O,X,X,X,nan,nan,nan,nan,53606.0661577,nan,nan,nan
15,X,X,X,X,10.625900893938027,23.11061460084091,1.392814530371205,1.7950306112631405,53606.0603092,6688.5196267157335,257.3879245065886,6431.131702209145
16,X,X,X,X,15.20103775206964,21.930648833975503,1.1700323822741832,1.4439439729660393,53606.0604309,6729.068727866264,156.9643264168967,6572.104401449367
17,O,X,X,X,nan,nan,nan,nan,53606.0626355,nan,nan,nan
18,O,X,X,X,nan,nan,nan,nan,53606.0636392,nan,nan,nan
19,O,X,X,X,nan,nan,nan,nan,53606.0627805,nan,nan,nan
20,O,X,X,X,nan,nan,nan,nan,53606.0664031,nan,nan,nan
21,O,X,X,X,nan,nan,nan,nan,53606.0660352,nan,nan,nan
22,X,X,X,X,8.986706498553115,12.069543744014783,1.5881730712345299,1.065728091786546,53606.0600628,6766.987429484175,-49.170254303377604,6816.157683787553
23,X,X,X,X,15.261967472027637,7.287439898505009,1.7183356809369985,1.487610442973761,53606.0609226,7220.057884320782,141.95478022857927,7078.103104092203
24,X,X,X,X,21.061626253988198,19.413436342002893,1.3226962434993434,1.7503557131960006,53606.0605537,7085.024122970265,268.9361015589418,6816.088021411323
25,O,X,X,X,nan,nan,nan,nan,53606.0633939,nan,nan,nan
26,O,X,X,X,nan,nan,nan,nan,53606.0635165,nan,nan,nan
27,O,X,X,X,nan,nan,nan,nan,53606.0659125,nan,nan,nan
1,X,X,X,X,10.319152349168393,22.889153468938723,1.2865903743136207,1.5322183239209575,53606.0519134,7261.934935431594,59.62134521425138,7202.313590217343
2,X,X,X,X,8.781114200710965,11.871011826944605,1.3686161099267244,1.7045346490534892,53606.0516685,6857.489895383227,130.51564005793958,6726.974255325287
3,X,X,X,X,8.291102330770231,16.45479310815332,1.8395722667335996,1.5719604945094714,53606.0517908,6885.497841746745,74.91770855694784,6810.5801331897965
4,X,X,X,X,20.974246678269274,19.06707768412885,1.1133555516889866,1.5672869119535136,53606.052159,6941.762546167993,138.9529695233575,6802.809576644635
5,X,X,X,X,24.648800700493382,14.99008473091476,1.7389862554076039,1.3241343532713565,53606.0522818,7035.841520774913,140.55575218806266,6895.28576858685
6,X,X,X,X,15.135022516331953,7.050187844606443,1.5016756992720557,1.0443306217349582,53606.0525269,7383.973829068101,149.3377983681248,7234.636030699976
7,X,X,X,X,10.851323770191364,6.280023688986999,1.8262678350948225,1.5610864807791653,53606.0515224,7338.514995843585,-116.58069592710028,7455.095691770685
8,X,X,X,X,15.136131526258977,21.439985484946746,1.7781589653833099,1.3218605795821512,53606.0520364,7329.90952246718,338.0029335338463,6991.906588933334
9,X,X,X,X,20.17067571233556,9.772230777865595,1.3084399984130206,1.4037365917323295,53606.0524042,6788.478493630688,297.94937727980596,6490.529116350882
1,X,X,X,X,10.792956004444706,6.125558414896277,1.3811809881953592,1.7308607405082062,53606.2569291,6952.1760964002415,-59.383276974456436,7011.559373374698
2,X,X,X,X,8.306682827951649,16.147587968235708,1.5011322346398268,1.3913342311002046,53606.2571976,7382.494998670185,494.2526441060281,6888.242354564157
3,X,X,X,X,8.817540794345632,11.608675185469684,1.7619160241245893,1.8248177320202927,53606.2570749,7727.6820661197235,774.2152304844946,6953.466835635229
4,X,X,X,X,24.677747674916073,14.91131097273933,1.3399564080823585,1.78472024541372,53606.2576885,5462.762987027625,-369.47545084176903,5832.238437869394
5,X,X,X,X,20.95774635411817,18.94413515816199,1.472202366908774,1.1639832127814085,53606.2575657,7754.228546164768,461.86641228792524,7292.362133876843
6,X,X,X,X,20.18126671600385,9.518166041111105,1.3505185038167327,1.8110688145063825,53606.257811,5417.019516481573,-734.3876527944732,6151.407169276046
7,X,X,X,X,15.171181717631162,21.19556643849893,1.1665436736379018,1.496208075004218,53606.2574431,8071.798261011571,715.3076894604984,7356.490571551073
8,X,X,X,X,10.305597204080083,22.732704628113304,1.5911502861283233,1.615371365375704,53606.2573203,6475.139486596769,-34.182053856679985,6509.3215404534485
9,X,X,X,X,15.140200108132957,6.866806473765859,1.3558889196434663,1.1443444825922917,53606.2579336,5323.613036571161,-578.611349900458,5902.224386471618
1,X,X,X,X,10.185877766177029,23.009778533962667,1.4734717786977853,1.0570751034356214,53606.276033,6814.035463154275,204.49802152976855,6609.537441624507
2,X,X,X,X,24.341508732677163,15.077519478648737,1.5430256110800809,1.3696709554194908,53606.2764016,6249.6105968133925,56.09860570750322,6193.511991105889
3,X,X,X,X,10.651177253073381,6.424392483226221,1.999899244295181,1.8389141582681485,53606.2756422,6569.300409541451,51.99624128153638,6517.304168259914
4,X,X,X,X,15.057612175186023,7.134315056104434,1.5633503761688898,1.0836299972625372,53606.2766465,6923.350940697764,87.19136556038981,6836.159575137374
5,X,X,X,X,15.051474397481485,21.710909393133466,1.4657944055917997,1.3177650338315123,53606.2761561,6390.630869866989,14.3755709194191,6376.25529894757
6,X,X,X,X,8.621195410990214,11.924989238713712,1.3409063225302578,1.803078416542254,53606.2757881,5830.378240123693,-61.283107890573156,5891.661348014266
7,X,X,X,X,20.836363318391516,19.129383826246187,1.3548922595879045,1.6877635381151603,53606.2762787,6779.979620087605,111.08084050173485,6668.89877958587
8,X,X,X,X,8.17821460592602,16.624717374599193,1.6849135297117355,1.3530325371668273,53606.2759107,6229.312107577125,207.46665920728537,6021.84544836984
9,X,X,X,X,20.077890024555536,9.92137656637445,1.0564019347764362,1.4750536309962587,53606.276524,6232.122158895966,120.49158419717246,6111.630574698794
1,X,X,X,X,15.257936275967891,7.230427477765034,1.3926139773650075,1.627874220441336,53606.2261722,6193.705048905044,-568.5223537540243,6762.2274026590685
2,X,X,X,X,9.021233029047526,12.026180397017542,1.542692880837976,1.0232102551549662,53606.2253139,6653.131972587811,183.37827358719753,6469.753699000614
3,X,X,X,X,10.637411390147836,23.09370556879258,1.8021552096317643,1.3365944097789564,53606.2255589,6169.921810731805,661.031672095351,5508.890138636454
4,X,X,X,X,20.321255960482027,10.005544343847001,1.267523316969078,1.4583486373408472,53606.2260496,7722.074634325271,767.1270648932586,6954.947569432013
5,X,X,X,X,15.219261088485192,21.848491938178547,1.32569196375642,1.2424551420674574,53606.2256818,4915.491138465144,-255.98413274352384,5171.475271208668
6,X,X,X,X,11.073020419530469,6.6284999832844065,1.2887759151481482,1.6183955582973726,53606.2251678,6038.869987751621,-435.0156609375739,6473.885648689195
7,X,X,X,X,21.078328646987256,19.322267213681865,1.2761805707292557,1.6579205305072484,53606.2258042,4306.221019342269,-475.19030587212325,4781.4113252143925
8,X,X,X,X,8.603587641981406,16.8689879339515,1.379535664715868,1.8650299730873872,53606.2254363,6360.065230664933,277.5539027077711,6082.5113279571615
9,X,X,X,X,24.909333363846404,15.221045507659293,1.7199851717778734,1.3787806365096171,53606.2259272,4992.815212457845,-577.6591206363807,5570.474333094226
1,X,X,X,X,24.63814348779789,15.249885245163638,1.6916775188087532,1.9314112247382589,53606.0492099,6571.753628937105,135.44182488205635,6436.311804055048
2,X,X,X,X,10.882317657941147,6.753239329298428,1.4887540623552513,1.5753173921233083,53606.0484512,6922.926926649161,100.11313477949726,6822.813791869664
3,X,X,X,X,20.96052529854638,19.366865375420833,1.7618458404865702,1.4363742159573476,53606.0490875,6649.202830796302,271.1483356328085,6378.054495163494
4,X,X,X,X,15.102341408590373,21.82736371052,1.3509066617372296,1.1371324638798552,53606.0489645,6826.133119860601,-95.3226952401907,6921.455815100792
5,X,X,X,X,8.845850314085439,12.015329326369459,1.5214441432711854,1.2315053270356884,53606.0485965,6566.834249889666,102.04657147793228,6464.787678411734
6,X,X,X,X,8.280376389319951,16.839738309818294,1.321336658435255,1.5041574372189708,53606.0487191,6350.003788638365,73.48083765409177,6276.522950984274
7,X,X,X,X,15.147560100891644,7.268624569223059,1.2680838000476946,1.6363589774252811,53606.0494557,6580.290002660151,11.054611213464428,6569.235391446687
8,X,X,X,X,20.18788216669699,10.053907562571352,1.4398862831357404,1.023896690797783,53606.0493327,6097.549274214705,157.1553382852569,5940.393935929448
9,X,X,X,X,10.305168049519745,23.082694255489223,1.4805289131097104,1.2874400904169894,53606.0488419,6891.5664352803515,-154.0367441071315,7045.603179387483
1,X,X,X,X,10.303744204317201,6.8845921382697,1.7985082256926417,1.3569578745063866,53606.2599664,7120.083985397485,665.4254841759465,6454.658501221538
2,X,X,X,X,8.350844652034738,12.13087635370674,1.7080102471377683,1.4315864879413287,53606.260112,7077.72887953528,536.9937979507669,6540.735081584513
3,X,X,X,X,24.164120121318756,15.485587253924882,1.8737683410740384,1.501122902705056,53606.2607254,7421.3431540303045,808.4471029596265,6612.896051070678
4,X,X,X,X,14.966748352497232,7.4784953847830975,1.4493391367612627,1.79816154502693,53606.2609707,6908.785435951069,767.0996647387252,6141.685771212344
5,X,X,X,X,20.655153276795563,19.653566307465628,1.8323976115715905,2.1060518179038192,53606.2606029,7820.900670734196,975.8212789803777,6845.0793917538185
6,X,X,X,X,14.91093147050887,21.98590418109579,1.1109508786901237,1.4982603494577929,53606.26048,6725.311268858631,718.0266401438531,6007.284628714778
7,X,X,X,X,10.11211753065979,23.216711916856404,1.518415061410808,1.2259546200131877,53606.2603576,7641.152840205441,725.6345999628685,6915.518240242573
8,X,X,X,X,20.025345028673257,10.100903147237007,1.5889940166525622,1.0630791119137946,53606.2608481,7653.005569623389,981.9438685864211,6671.061701036968
9,X,X,X,X,8.077129014430694,16.917641718741454,1.0466801831514667,1.4381442147894108,53606.2602346,4959.733103942633,-344.64786933835296,5304.380973280986
1,X,X,X,X,15.184283844151178,21.894839504486,1.1656779960952943,1.3180316795236322,53605.559186,93270.87278754573,706.0153665024077,92564.85742104331
2,X,X,X,X,20.25048464017091,10.052885807663642,1.4162501579162643,1.1269441583758832,53605.559554,92633.00955830453,549.7629708684327,92083.2465874361
3,X,X,X,X,15.210338521945186,7.279301021307613,1.351094136228769,1.6584007395755642,53605.5596767,92814.69285723995,926.5058641603542,91888.1869930796
4,X,X,X,X,24.798628759334537,15.329183215014606,1.679523105065195,1.8967683363222718,53605.5594313,90226.0349764575,594.3808537982745,89631.65412265922
5,X,X,X,X,10.942201067727892,6.953188650610053,1.1146195515586368,1.4756504671480424,53605.5586724,92229.31755500754,693.2448398932368,91536.07271511431
6,X,X,X,X,10.508083508044715,23.136423812131863,1.437172344096249,1.801822534218058,53605.5590633,92583.21325955805,412.8139431621632,92170.39931639588
7,X,X,X,X,8.448294665822342,16.924619267764474,1.3116431064591367,1.7387357192124047,53605.5589406,93122.05987037029,683.1265127652396,92438.93335760504
8,X,X,X,X,8.966729011116767,12.121471772623911,1.6080381853359347,1.1493462630517743,53605.558818,93465.37497695167,622.515679946879,92842.85929700479
9,X,X,X,X,21.026475365726277,19.486990774263603,1.3419730123926537,1.7686318751498553,53605.5593089,93093.36811176567,898.4665566255976,92194.90155514007
1,X,X,X,X,10.61809103011532,6.870864706350484,1.8663593405520233,1.3883081987347987,53602.5817646,115916.35319978256,709.3852861822859,115206.96791360028
2,X,X,X,X,15.170308224867833,7.412566383987116,1.7797849484092103,1.3447509160716213,53602.5827686,118291.85141186402,701.6866040147662,117590.16480784924
3,X,X,X,X,20.226331945882674,10.09305134919886,1.4158326338788505,1.1211569070908753,53602.5826469,118613.55194805424,975.5163033591004,117638.03564469515
4,X,X,X,X,8.255383329087454,16.922673144880047,1.3470648521681177,1.2331644143326155,53602.5820334,118866.22463971339,621.1458350101601,118245.07880470323
5,X,X,X,X,20.98862206443492,19.54610443107811,1.3816544561618622,1.7488625453513773,53602.5824006,119767.1278217223,797.7517204998625,118969.37610122244
6,X,X,X,X,24.75523919278846,15.408404087172068,1.950828928112601,1.785624853178522,53602.5825233,114827.54090876649,678.695664472734,114148.84524429376
7,X,X,X,X,10.32306334496256,23.151205095744665,1.415036462126328,1.5213517882717962,53602.5821552,118644.12822733083,675.3058711247149,117968.82235620612
8,X,X,X,X,8.675760456385959,12.099804179890695,1.7661058550858486,1.3692101777819925,53602.5819098,118382.04434149782,778.2235206228936,117603.82082087493
