,AORKEY,Original Flux (mJy),2_2_6 Flux (mJy),Systematics Flux (mJy),bcd1 Flux (mJy),bcd32 Flux (mJy),bcd64 Flux (mJy),5_5_10 Flux (mJy),Different Sky Subtraction Flux (mJy),"r5, medBCD Flux (mJy)",Original Spread (%),2_2_6 Spread (%),Systematics Spread (%),bcd1 Spread (%),bcd32 Spread (%),bcd64 Spread (%),5_5_10 Spread (%),Different Sky Subtraction Spread (%),"r5, medBCD Spread (%)"
451,40597760,1703.54756048,1677.14808853,1769.19018727,1686.48566963,1630.39344203,1704.12913444,1713.1242199,1157.97908494,1719.70925333,7.35466882167,2.04914610211,7.01892619132,10.6766318779,9.46339783911,3.5499232588,1.06557424903,5.47063078984,2.06789132265
452,40598016,567.728787007,462.203932821,588.168529947,572.699702313,562.934252967,569.507421261,497.086746197,538.4176427,502.988349007,3.35315361612,3.42227613979,3.89315611764,5.38802762141,3.31419757591,4.14265763726,1.66992430738,1.70382749357,1.23875546417
453,40598272,14146.2151421,13612.7472219,588.168529947,13734.6971251,13822.7761858,13879.2485954,13916.1582121,14046.9076451,13796.3053591,4.53065539366,4.96320557104,3.89315611764,0.252400351601,0.0,0.466961354999,4.18743373562,4.57468668513,1.8528566513
454,40599040,1420.93974306,1223.69338711,1471.98459166,1325.60395496,1461.68489178,1399.36514419,1287.38973909,1327.89890122,1297.43549894,3.51615212436,1.89218662008,3.36479792571,6.64340157001,5.13850712406,1.2738092389,1.4632964605,2.08286471619,1.7988254242
455,40599296,1686.6111697,1520.90806942,1471.98459166,1691.6830968,1743.81048317,1728.00645003,1581.60865169,1636.40637248,1610.06099386,5.65574367975,3.95647495207,3.36479792571,6.42093424306,3.66469773001,4.13584181841,4.28196173855,5.51590091534,2.55112917455
456,40600320,3657.49998883,2860.96652553,3777.79174801,3640.99454842,3601.49339255,3708.06999811,3472.89291225,3580.56618556,3550.72670467,4.78182892173,5.74670087138,4.41374062048,3.85127443547,4.85735374842,4.90642283167,4.19834598095,4.16806379927,2.08543203424
457,40600576,763.077983849,678.206493096,3777.79174801,777.854179505,770.317137535,755.077891831,703.016482653,725.213626766,702.454364944,2.50616104158,2.32239494369,4.41374062048,3.87133738086,1.99256755847,2.91562767867,1.62205825815,1.2951407608,1.60142590418
458,40601600,2167.47165731,1951.62838911,2250.18662521,2191.79956365,2107.15965495,2142.9608313,2033.96844,2102.20562658,2035.77105627,3.70687642247,1.77305518148,3.91079459017,4.25707343976,2.57046334978,3.95719973825,1.29946405328,2.96408288383,1.66229100974
459,40602112,3866.27574039,3149.22282582,4023.11094778,3878.56680152,3868.6590504,3825.36530099,3707.14018377,3794.03034287,3743.22990735,2.44466383671,1.06302254147,2.41266149854,3.43319718715,2.33582131905,3.06773121066,1.67096310741,2.13874419218,0.845020205585
460,40602368,2946.9030005,2714.54607881,3062.0939593,2927.25915566,2983.86115816,3026.69418841,2806.89328986,2862.42663785,2836.50437214,1.49772071004,0.57602121352,1.56473720225,1.49186722254,2.13905591482,2.7642461854,0.78935657081,1.35687282772,2.09508040828
461,40602624,1843.51370898,1612.8765144,3062.0939593,1797.55527753,1848.93429915,1768.71673387,1732.35923695,1827.20611585,1737.21809628,0.0,0.0,1.56473720225,0.0,0.0,0.0,0.0,0.0,0.0
462,40602880,2437.68644369,2173.43629693,2529.82548,2485.96002827,2407.4216765,2438.21246429,2265.49333294,2347.35184427,2275.92084908,1.03183285196,1.27463771224,1.59162821408,2.26705078578,3.48294001073,2.922902166,0.889774492188,0.785761905844,1.67797063262
463,40603136,2874.81887915,2634.52251597,2986.21082008,2872.81419085,2850.92022347,2862.72815943,2745.96869409,2828.87227812,2739.67090287,1.64366010836,1.17201541329,1.78036687039,1.05510818803,3.27643979674,1.89053405761,0.674411113208,2.09499853251,0.388464368138
464,40603392,2363.65899741,2123.20764841,2452.0774488,2357.02915528,2305.17053311,2320.30642822,2203.72139612,2289.06210254,2212.46291364,0.743362869723,1.29747275963,1.41700467622,1.97012283462,1.80390171734,2.02246293288,1.17820708011,1.01041219772,1.80155963955
465,40603648,9224.52848583,8729.77012922,2452.0774488,9077.16521141,8947.27175594,8915.7758188,8991.90750893,9138.02850579,9101.59440599,1.6035769271,2.28121697574,1.41700467622,0.690120865806,1.84375987192,2.72846935077,1.9232369135,1.69179593437,0.0
466,40604928,1861.5871025,1691.54901748,1936.837648,1896.04114518,1846.67517796,1847.58472791,1759.94028704,1806.45048839,1762.27903638,1.71692522625,1.48455367026,1.87994316717,0.851733433866,3.89155386942,5.75601999931,1.73162431961,2.04420126096,1.81479028107
467,40605184,4783.31109668,4491.10228382,4955.5643401,4747.91451907,4819.0437661,4742.50621269,4628.9792214,4700.62191375,4577.7222821,0.952364680867,0.48511528012,1.5928831632,1.38937112809,1.66291023606,1.32066260655,0.587091082863,0.72766253263,1.15197996966
468,40605440,3827.62065884,3583.58517107,3969.68195333,3876.82374869,3799.42126812,3884.8747983,3698.03959165,3769.49582227,3724.60349311,1.3399234,1.71931108828,1.35292292153,2.7068175731,1.82226843249,1.01488376952,1.23772592224,0.944497905633,1.74136248262
469,40605952,2267.697923,2142.53274002,2352.25624837,2293.58024949,2269.51933408,2264.69189332,2203.47570205,2230.29111606,2222.97314673,1.48069607449,1.45610550535,1.52555766264,0.881674514048,1.24685563571,1.51988545288,1.25010904455,1.17111246257,0.713327981702
470,40606208,2541.01325755,2280.18551445,2633.75380672,2492.48654023,2656.00398642,2536.51314116,2378.48757189,2474.03307036,2399.15160253,2.87139138405,1.97708081237,2.76154567427,2.41943636934,4.01546143743,4.67817183188,1.3261225791,2.09304865067,1.29483038139
471,40606464,2206.76606443,1964.13414244,2290.53583527,2240.67756248,2206.57915479,2324.42784013,2067.97238894,2147.41497849,2070.8526591,2.16023405049,2.88494070592,2.06370906021,2.65360981601,2.04877254956,2.70119185036,2.02862398423,1.696626207,2.28200128124
472,40606720,1198.78052885,1053.77335241,1245.88096264,1201.2328704,1192.653155,1191.06122339,1098.38603408,1160.88591137,1105.5683248,2.51476339077,1.17091722975,3.02188262966,4.31985629337,4.96939777349,7.12774752076,1.33555161901,0.855427066391,2.47336246412
473,40607488,2849.73853177,2257.28770567,2957.07404923,2837.6941812,2878.47670817,2840.57945461,2491.21259584,2798.81721441,2447.18460376,1.23159140174,1.42087762774,1.31790017479,3.59095317688,0.549684727419,8.09409848883,3.21721377158,0.920601924803,5.59419926291
474,40608000,1546.32039794,1300.27022188,1606.6210458,1555.13808402,1554.04059575,1474.29789958,1373.71238674,1497.63715367,1379.50517597,1.47915096154,1.46440709553,1.71271493828,0.990689086704,1.4509527714,2.90809510163,0.584574173269,1.88484203692,1.46772460113
475,40608768,829.389561671,644.266911664,860.570701786,787.718319232,891.7071707,776.302880453,692.09902588,786.234528561,702.335487434,5.0374041001,1.6589432406,5.39635034152,2.54103199423,11.5602913859,6.90614858395,1.01676952151,4.86108232388,1.6222141205
476,40610048,4300.03646286,3987.81107889,4465.36497445,4301.19142099,4304.6646649,4186.57073612,4124.77172461,4246.73591267,4166.00543898,0.453954467119,0.196210605028,0.730459194053,2.61321551569,0.475431490476,1.57058449318,0.629407201306,1.09927549899,2.23255403134
477,40610304,1167.85497386,969.35174818,1212.81088774,1167.33585341,1150.31783645,1149.72057955,1028.08814638,1132.05592806,1016.37416374,4.21139391574,0.898364183585,4.84005165085,6.93050118291,3.24215405318,6.23253563214,0.925109609309,2.48735255365,0.892111176603
478,40611072,915.829076515,766.528246718,949.969301649,876.855260443,927.872303195,950.241259727,809.438931755,895.02238937,821.162633501,6.16398174892,1.70670183284,6.8208211224,10.382372562,9.11690512869,12.9237375788,1.58669175529,3.86019345116,1.9602102007
479,40611584,3065.25998486,3050.80823109,949.969301649,3039.31446731,3087.01373841,3127.21741502,3164.08803984,2890.37057652,3161.23917953,1.54379386512,1.26782008588,6.8208211224,3.5021921265,3.15749799076,0.622537233652,1.34408210311,1.55864288345,1.30506175057
480,40611840,5837.68857275,5428.91982567,949.969301649,5898.2410147,5967.72898462,5918.66693044,5638.28661801,5769.02640103,5753.36948521,4.78731192361,4.38090979416,6.8208211224,0.308486690633,1.00328938594,1.82428200758,4.56434832415,4.86301453442,2.15664860068
481,40612096,2080.95092708,1897.59389748,2155.94870489,2119.63371986,2004.04251106,2111.13374904,1964.40493595,2019.56496946,1986.73836788,2.15143868858,1.08294608477,2.15976341351,3.69054766809,5.43378762601,4.66193075614,0.673970094226,0.779760732973,1.4947763474
482,40612352,883.085485318,739.580479856,915.510413117,807.884771562,874.691378969,805.177682707,768.619318228,814.680501553,768.77464213,4.41631290275,1.82451874831,4.54476404649,9.36545894758,4.02074012214,4.81144347858,1.6537864556,1.4446854756,1.40602331917
483,40612608,1271.20353863,1126.661051,1318.4525206,1300.06971667,1296.92566714,1349.57198523,1166.12388064,1185.6928603,1165.5086601,4.66356641207,2.05088697618,4.874191752,8.48374663879,4.81205512523,9.41219950373,2.0944240214,3.21302260012,2.30314114134
484,40612864,5459.01882855,5092.65023095,5655.88574013,5459.70002844,5443.59865425,5415.2740572,5263.89847038,5363.87908779,5289.59493558,0.496184222163,1.1430284902,0.517743498881,1.09742770354,0.448996053005,0.389245897315,1.02236747187,0.719152124346,1.7981483342
485,40613120,3223.12267162,2911.96436043,5655.88574013,3219.87921889,3283.58840627,3152.87925413,3025.6633771,3144.53622951,3024.72786199,2.97768854531,2.02295571222,0.517743498881,4.34308267386,2.56972702134,3.77009215027,2.0331744224,2.33661495921,2.10877994406
486,40613376,719.308990265,642.730365245,745.061481585,721.88491058,723.716801151,714.247678559,663.917876146,680.543484287,665.680698433,2.39080533257,1.87488470117,1.81829933315,2.03565097323,2.45868704319,2.71137596182,1.02664698198,0.825728178074,1.14446061336
487,40613632,5263.60264988,4992.82231299,5467.48782926,5288.91824846,5204.79336084,5389.53006976,5127.3687004,5151.03787959,5305.30718047,1.21843786851,0.593141953025,1.0475868676,0.495469329407,2.3198976287,1.60195806107,0.698232596461,0.978564742575,0.735079700749
488,40613888,1166.95450869,973.565153171,1212.31012675,1163.78407075,1160.78701657,1166.32596834,1058.14329768,1117.73282739,1057.23734647,3.78204315105,1.00520159618,3.9357459764,9.62983041403,5.99177724862,6.85443075623,0.991201577387,2.85272372371,1.71558794722
489,40614144,2456.27191967,2273.47190389,2554.33390429,2441.4919936,2512.52144617,2431.41804237,2344.8952116,2407.74146636,2364.33342995,1.24921343856,1.70356484153,1.10246095222,4.38131649908,2.23007753402,4.11056359593,1.02444746475,0.927127143862,2.15729475194
490,40614400,472.206987471,399.489598139,490.261487275,482.595786011,464.246189628,476.69735435,420.065559454,454.410903844,423.785749904,2.46135041389,1.06654498342,2.88055340052,3.46439886957,2.82187350582,1.66640793608,1.55571645795,2.67574704375,2.15517843592
491,40614912,2529.11285177,-285.763287844,490.261487275,nan,nan,nan,2041.04142487,2517.89870825,nan,0.0,-0.0,2.88055340052,nan,nan,nan,0.0,0.0,nan
492,40615168,1568.00643386,1439.63809765,1625.69679815,1487.69276649,1664.29690045,1527.74965114,1488.20343444,1528.68866655,1476.94095452,2.34761595288,1.52244569673,2.01234705485,5.61753727507,4.08189080588,5.33203379018,1.38398855071,2.32009555336,1.45780764777
493,40615424,1919.43824126,1676.23623978,1995.25325917,1967.17405676,1916.90360453,1847.01689858,1751.45882558,1870.50554014,1736.03819948,1.91901148075,1.18101511307,2.35399033577,3.95292467714,0.405711566292,1.83074365852,1.20429848367,2.17749512502,0.382903899364
494,40616192,1162.86305002,1081.20493719,1209.47079193,1162.91274334,1165.21725721,1167.24672509,1115.07337797,1137.60818375,1117.56889861,1.07238086785,1.06490512823,0.784529121471,1.64922946255,1.20361788036,1.35977325669,0.893722892775,1.32326769648,0.961833677206
495,40616960,2067.02835777,1831.44937895,2143.46996119,2158.07099213,2088.11573571,2057.25928723,1921.65756334,2022.88457853,1908.89148988,1.81059617577,1.43696502567,2.16561373176,1.61786013111,1.33525679172,1.99477374631,1.11850958718,1.5965389144,0.742448905298
496,40617472,7955.06203223,7535.22165172,8246.75408975,7971.1131046,7923.45072494,8004.67840195,7763.40756077,7877.45968334,7840.47539049,0.629570167966,0.801256056423,1.00268813883,3.1724626414,3.04731283193,6.57520813096,0.125655687232,0.614225520522,1.47594196733
497,40617728,1304.56049897,1100.6134165,1353.2264903,1264.91913291,1310.54041686,1321.87790809,1159.78406341,1269.45238122,1172.65495175,5.53519115554,1.61440704109,5.27786500239,6.42424832612,7.83625371571,6.25178120689,2.00565957841,4.87614954864,0.992618597693
498,40618240,1150.33396395,1059.50097865,1194.91111228,1116.87664819,1118.72274504,1081.79736344,1090.59762807,1102.38514697,1106.41508071,3.42263990563,1.61532659043,3.7341968045,6.91837658388,5.59528632018,8.90469576099,0.978265678941,1.46598743018,1.73480234713
499,40618752,1976.7029168,1764.2901297,2048.12030124,1923.59913188,1864.00348235,2035.53133245,1842.58604809,1933.45399627,1855.32246679,2.53058920635,1.88188214405,1.91389570857,3.24386709689,2.6294007523,4.95751515062,0.881045275201,1.2187580088,0.785174502368
500,40619264,1418.88682627,1277.38806075,1474.40390956,1444.2322434,1407.20013032,1380.32970576,1325.02610055,1368.41296243,1328.33624631,3.03902609788,2.20171360025,3.31607398211,2.93988090556,5.6739090972,2.88116510545,1.69076613663,0.639822874599,1.79126352548
501,40619520,3854.75516271,3501.61872013,3994.02459985,3767.29060046,3859.24647568,3775.69942533,3687.44134512,3780.60474414,3688.03245367,1.27248567397,1.77981149952,0.781713115892,1.3515032141,3.40501584892,3.20198236586,0.804993789821,0.395014160804,0.475672724942
502,40619776,2607.90213051,2246.17264115,2681.97977403,2621.56627414,2622.892342,2609.53062299,2449.6705136,2519.06253624,2448.64049027,1.76003367627,1.16956680004,1.66216206233,5.84698931473,3.98595649327,1.63192883223,1.21390582385,0.785415666482,1.23090420468
503,40620032,2121.41310737,1942.84711494,2205.04398893,2069.05791448,2144.72075049,2132.04122398,2011.45529658,2040.49436052,2019.38132123,1.72620890882,1.65764371306,1.8612557857,1.77526882371,4.75014609673,3.302979457,1.33685914737,2.88201661188,2.22046551259
504,40620288,1653.76588692,1486.3353097,1715.04787593,1665.15233778,1642.63578695,1724.324597,1551.44473974,1601.0349499,1562.95737649,2.62738418844,2.12118950941,2.62615873455,4.56458889229,4.91122016256,4.16974819238,1.6249177115,1.42005949406,2.60039587507
505,40620800,1410.18334568,1235.85878708,1461.93520059,1431.09444544,1464.82997637,1328.97513654,1285.8030729,1327.35003989,1272.6545013,2.1183393497,0.331676120927,2.72108738243,1.59485216021,4.59975944726,5.84438511679,1.60622625011,1.37719706375,0.0432440122763
506,40621056,2633.60744761,2465.9883995,2736.31079535,2637.51511834,2714.5355138,2571.12926196,2555.00229483,2563.98671546,2535.92220938,2.5026380152,1.56834749926,2.05001864063,4.41892785005,2.90376185825,3.64229680239,1.56162478204,2.5327271685,1.19685323391
507,40621312,2485.96772764,2263.47534746,2586.60746473,2524.18508624,2484.96139441,2400.68485271,2345.13203793,2451.03554044,2381.72130204,1.6325225421,1.09223539438,1.88865618836,2.76382451111,1.33380255655,2.31543811366,0.718499711963,1.42687786676,1.23058180035
508,40621568,1098.19402404,948.725597899,1142.69181042,1073.54038124,1037.09914973,1004.79664925,988.809335063,1042.02842973,987.741862468,4.6592161798,2.27519468878,4.9855679013,7.49532817454,13.9367717946,10.1057993376,1.75563826641,3.90714168864,1.8143726962
509,40621824,2356.37615869,2131.35333447,2446.23684104,2280.22919572,2426.6073789,2318.55823851,2211.68096611,2280.84520269,2215.03779046,0.917834909669,1.27677458887,1.07926390814,1.85926984303,3.59950714066,5.4900810243,1.3157646298,0.78675677556,1.34029353009
510,40622080,4107.04035568,3844.42550509,4269.79529235,4124.0742444,4150.42249029,4081.90929774,3964.93196364,4017.27394227,3985.03992294,0.845236445255,1.33510865466,0.923909803463,1.12899640563,2.47501555231,0.818843557009,1.31890003599,0.945503659003,2.08204012685
511,40622336,1093.06946384,928.252296704,1135.73200391,1093.15705853,1048.7696197,1091.68458052,975.454537552,1070.57932129,995.504716007,3.75987836083,1.2723503047,4.57366614392,6.91321530044,12.1246792455,8.8459163117,0.369294388255,1.68393066376,2.14866887267
512,40622848,4481.85863735,4166.88651587,1135.73200391,4586.14970149,4465.90610264,4608.94088138,4333.54546043,4419.80115034,4469.7138375,1.31651315297,0.452537933232,4.57366614392,0.187681207499,2.20540493251,1.17314556498,0.423770972073,0.690658888236,2.73303594965
513,40623360,1791.93152703,1543.57582389,1858.90427094,1702.15178231,1759.93616407,1827.32271914,1615.75582092,1738.43462756,1637.60547304,2.44959329322,1.63038608899,1.85484832556,6.18791610154,5.01037925612,3.31775496996,0.86302402226,0.555869811457,1.41010350489
514,40623616,3607.57824397,3290.27485752,3740.75533068,3638.07975891,3607.37860598,3626.44356756,3415.34824203,3561.68360866,3454.40389943,1.65001879617,1.26110102535,1.27139761907,1.6150136565,1.45587506214,1.61646209811,0.597050754231,1.15635195551,1.44731490734
515,40623872,786.87722882,714.916287353,3740.75533068,794.433988943,787.416890143,783.601196323,738.735257877,757.601132218,733.153106783,4.29908674254,4.46697251673,1.27139761907,4.68135829884,3.04625230554,4.64198407974,4.98403742261,4.17621285689,3.54101460536
516,40624128,2666.37614074,2465.18677184,2776.44666553,2644.70570976,2650.5742593,2673.09627446,2561.2127332,2631.17909647,2551.71476223,1.23436704983,2.10605450839,1.65985748396,0.719653872298,3.15887436463,3.60068093696,1.41842025469,0.387164607345,1.208012995
517,40624896,6342.56942929,5939.807789,6575.3103088,6295.93859224,6291.97938146,6288.37777014,6179.16053651,6249.74049502,6169.30457028,2.1549863489,1.3014542906,1.90582124036,3.25924782964,1.95610474786,2.80331252436,1.64586538175,1.78951736436,1.69458590419
518,40625152,1452.42433404,1278.75934459,1507.16617737,1504.6726005,1442.10712398,1549.92258794,1331.79293706,1385.08580047,1333.20123223,4.0369506201,2.16986942649,4.13293624488,8.33719336284,5.23870019792,4.33582699812,1.43070941075,1.93565326746,1.88695116009
519,40625408,11164.4733377,10605.416635,11583.6486574,10871.1061176,11189.286178,11134.9979022,10925.764691,11027.7037158,10908.0307677,1.74769905877,2.26737426178,1.55235641162,2.1585342073,2.09053681824,1.67034581551,1.73510392318,1.51928177598,1.73138292915
520,40625664,2700.65132238,2470.73769287,2798.86371796,2679.47023757,2639.88164948,2692.23790589,2547.18768069,2617.15870926,2558.82691428,2.70251912534,0.522965415478,2.62226063984,3.74331825289,3.34734751847,3.71659755876,0.463718892032,2.41388288661,5.6442979529
521,40625920,4109.07493946,3861.69441355,2798.86371796,4126.83411831,4140.51772821,4097.07131236,3991.99287569,4033.17617433,4027.51373842,1.46959554838,0.720343099665,2.62226063984,0.842619171382,0.837198987915,2.53947480007,0.854652161607,1.46090911506,2.09299221039
522,40626432,4990.85533331,4632.22990652,5183.4785184,4936.95298776,4950.59922319,5009.77296682,4791.17181775,4938.40729094,4815.23064007,1.71584065498,0.343871610337,1.62621116636,2.55278181722,3.33079740004,1.93100913483,0.651580241948,1.59955485966,3.14009372911
523,40626688,1917.3628305,1783.92460508,5183.4785184,2076.37647356,2055.96734606,1955.6067987,1834.42357818,1890.89428293,nan,0.0,0.0,1.62621116636,0.0,0.0,0.0,0.0,0.0,nan
524,40627200,2675.06875684,2409.82072237,2774.16215017,2666.07474408,2698.59134048,2705.66508036,2517.31542776,2633.65537446,2501.02838059,1.91713016676,1.62120657068,2.06575449681,2.76829438722,2.19094361784,1.09167711223,1.33817361906,1.55131792278,1.14580725051
525,40627456,664.123254952,587.511460135,687.316544389,673.84093611,662.305072603,653.386048727,608.469345798,634.572519925,618.387414193,2.67032404451,1.21390410978,2.384024195,3.22399360916,2.94148623947,2.51887659034,0.820059770924,1.41242700426,1.19614092326
526,40627712,1878.19232608,1672.60906804,1952.29911083,1923.64809962,1881.69702861,1830.32627442,1746.97857284,1831.82627141,1749.77221881,4.04055488985,2.20290081029,3.6118170831,3.40899967626,3.1850439592,6.6432132116,1.94542112096,2.71383291766,2.21445387526
527,40627968,2959.03978384,2741.19347803,3075.50279077,2914.84626735,2934.5053753,2970.8410508,2838.85913023,2892.02120684,2816.62072583,1.09671560798,2.05802270506,0.718294378377,0.519352183512,2.72997948892,2.38787512956,1.51171280391,1.5522944654,0.83206359302
528,40628224,6005.83622824,5641.64321735,6238.0762182,6061.27286503,5989.28060534,6033.74780901,5839.78932421,5952.66681899,5862.68840416,1.34880946804,2.43390487669,1.1942409799,1.0025418854,1.07474239115,2.10924180025,1.6581869257,1.08251975621,1.19687947962
529,40628480,3291.5642739,2855.63490356,3410.52648189,3322.66546784,3266.01994651,3275.06971634,3093.52994896,3232.56532334,3094.407944,1.53381164336,1.49209854347,1.3680022835,1.58005547417,2.0772394256,4.35914985014,1.16797920179,1.66452881538,0.92099090695
530,40628992,2287.75164404,2118.53971097,2370.92348287,2325.74663797,2328.17083837,2294.45908711,2199.14179495,2215.69159025,2220.99640661,2.47642486961,1.14214595435,2.2603274634,4.14513741218,3.54606809313,4.01881932672,0.854572342539,1.30572089827,1.91202534462
531,40629504,3554.98899529,-340.41523621,2370.92348287,nan,nan,nan,2973.17151306,3449.88919198,3125.20007443,0.0,-0.0,2.2603274634,nan,nan,nan,0.0,0.0,0.0
532,40630272,4172.50595454,-362.305041354,2370.92348287,nan,nan,nan,2065.63994812,4103.9261604,nan,0.0,-0.0,2.2603274634,nan,nan,nan,0.0,0.0,nan
533,40630528,11493.7771024,9652.08523766,11923.6082087,11421.2055633,11524.3101554,11503.3672814,11154.7315576,11369.113158,11254.7559891,1.19946582924,2.02281187945,1.25352853192,1.3694176273,1.32410172909,0.055862698857,1.12913893508,1.32501156881,1.18665335669
534,40631040,5058.78787986,4728.8488551,5236.84987012,4952.11836264,5014.40625181,5100.2889939,4886.73509763,4963.88773911,4884.33593344,1.24251581401,1.81769427989,0.793335597739,1.76754478835,1.28368413363,2.21769483388,1.12916554602,0.791456268607,0.820208932535
535,40631296,2497.33717294,2299.01568116,2589.72678125,2493.33941361,2451.81771453,2531.32785787,2369.8765934,2413.87699224,2396.42243937,2.48589391845,1.29572538089,2.47703182039,4.70819611831,4.66171540237,5.33587623624,1.10280282807,1.62514920066,2.54423430196
536,40632320,2756.80830155,2483.09088722,2866.37651687,2771.65111854,2736.9199596,2777.41910141,2596.65994481,2728.01899744,2599.61192564,1.1602172471,1.97742558321,1.37503841191,2.42299016883,1.14951538715,2.11000802275,1.25732585844,0.907618675329,1.65560827016
537,40632576,1040.94314063,868.050223762,1082.9112898,1059.80069237,1025.22844098,1122.43858108,909.532559798,997.719398248,906.688253076,2.85749413096,1.49753583521,3.4425922783,8.04757970931,10.1432431417,3.07839943265,1.2196019362,1.13296722532,0.967536755561
538,40632832,4909.11285966,4618.92885441,1082.9112898,4907.02957056,4904.05128605,4959.73197086,4789.43305132,4847.05791449,4883.39003751,3.3821067759,3.29473455362,3.4425922783,2.50758260886,1.24036357514,1.57945426831,2.80444115275,3.59465657942,3.36704730946
539,40633088,3520.51462263,3279.1808891,3655.89343542,3573.26894118,3540.41734249,3521.79570868,3385.35471197,3462.59551537,3375.28073481,1.45522309177,0.71538982158,1.69335487811,3.39017358444,2.96212948895,1.56344935642,0.747648032774,0.947036573316,1.23396453949
540,40633600,415.950152513,332.833714998,431.761492719,425.296945514,421.175759683,419.431369827,341.382137961,376.30889811,341.037133207,3.1666999479,1.40501800391,3.06581363428,4.48473997841,2.699488534,2.15787087067,0.997316719493,2.24045483003,0.550488768248
541,40633856,1547.32894844,1374.72839179,1608.39835572,1567.2344532,1559.36222793,1530.82406871,1435.51338661,1499.13500221,1442.13885891,2.43584611466,1.15871032575,2.70706544498,2.89683335521,3.29826137111,2.54969504501,1.28085352166,0.933649442842,1.99559003744
542,40634112,4428.5580052,4104.81916382,1608.39835572,4559.90282361,4505.13399277,4489.00032496,4261.00263859,4363.00284208,4349.65457496,1.86210148728,0.909275880496,2.70706544498,3.87868318621,1.89267291895,1.1594838948,1.39036265271,2.1123385036,1.65460688319
543,40634368,1475.92700345,1360.7793711,1531.95955942,1465.59696887,1494.0701395,1477.77426871,1404.40150373,1410.35350851,1391.97632517,2.49428817803,0.531472335357,2.31982956158,5.34141202977,4.18672004586,4.06142289965,0.398425636148,1.0629061179,1.72330337836
544,40634624,2528.74556963,2282.03937253,2622.21456849,2559.41594705,2531.41066424,2486.68774599,2387.83132679,2472.25270013,2395.32612348,1.02747433524,0.637421333466,1.40720580543,1.68535843489,5.72549668768,0.419061405439,0.943042324772,1.29811745215,1.52056468717
545,40634880,1859.85605747,1691.77088042,2622.21456849,1975.14124657,1812.10171831,1822.72742828,1741.61013286,1766.25910354,1742.22615971,2.54465353699,1.31308246254,1.40720580543,1.62576521893,5.34705997046,3.22781541498,2.27029913231,2.92506334395,2.53299432287
546,40635136,634.705861361,558.933573683,658.554960514,647.759380699,640.502016516,633.802674843,576.951037563,595.639242985,581.855106921,3.18189036521,1.47032992834,3.48912444869,3.83087280408,4.23170013865,2.60377434877,0.9858398832,1.43000702176,1.3962492487
547,40635392,3745.0464258,3435.51679589,658.554960514,3840.89306147,3617.95676263,3541.18722952,3577.73938121,3716.70038471,3355.18650632,0.0,0.0,3.48912444869,0.0,0.508857407034,2.91825849725,0.0,0.0,0.0
548,40636672,1976.02573509,1743.43576344,2053.97087394,1989.54810929,1967.88698868,2038.22399612,1804.62115486,1899.86863316,1806.98721877,2.62860278211,1.84209817759,2.22507387341,6.12669041899,2.04068607552,5.32273668988,1.0332128289,1.01942352716,0.913580016921
549,40636928,1444.41464848,1317.8864039,1502.97493803,1462.84039367,1463.76000617,1364.7356918,1378.55355733,1407.92849313,1372.31352181,2.2615540528,2.4576804933,2.52318125653,7.54430562545,2.64343112894,3.82310088284,1.56356405748,0.879267401017,1.56727001801
550,40637184,1541.33403945,1410.14083773,1599.54948828,1536.63765992,1586.27059351,1566.88553324,1461.07644855,1479.16554697,1446.75902176,2.8684733521,1.63250963919,2.69616591704,3.90513259548,2.72048953866,5.36484921136,1.7790843832,2.24519943883,1.7628938986
551,40637440,13973.1500679,13212.0778073,1599.54948828,13738.6536314,13881.2490151,14140.5351547,13647.0353562,13846.8626119,13505.6070165,0.996780020625,1.05107804542,2.69616591704,1.10397746143,1.42408808699,0.131607840165,1.29167315982,1.20554373401,0.865737032838
552,40637696,10669.8779041,9554.58380409,11081.6405118,10632.3106414,10746.9380282,10452.6815064,9795.14734736,10588.0414308,9851.04611117,0.985024688534,1.24076143304,0.676334212204,0.951725435788,1.26829462977,3.17512259155,1.04894290027,1.21991865274,1.52377495984
553,40637952,968.537110109,781.621207813,1006.21799722,1008.97077893,968.799114794,980.799208976,827.407385241,936.678533157,832.185088081,6.7962855308,0.786104740728,7.34636448018,10.5268539319,5.8559266289,4.53095239007,2.3474340026,5.67624118161,0.593431773542
554,40638208,1725.21361557,1492.15289882,1789.89138111,1767.13637673,1711.9648662,1668.17092075,1564.38415648,1674.7093864,1571.41127672,2.82691347946,1.59214295274,3.35294785802,5.63829725871,3.57062054393,1.70114141896,1.38983149185,1.53386126424,1.65147060703
555,40638464,651.807964506,566.926591916,1789.89138111,659.041694649,649.811319006,648.999603597,591.062520923,622.011457793,590.664075057,1.6868780281,1.68974031966,3.35294785802,4.01496743396,2.41491325074,1.34631416244,1.61633962531,1.6582708005,1.82710769928
556,40639232,497.452289472,389.793008409,1789.89138111,427.275879178,468.295677161,533.783275868,426.836027197,496.757877669,424.531628332,4.67005792194,1.6231848564,3.35294785802,9.0599718535,14.6138044434,10.3911227704,3.26014540034,5.79808478983,3.45951153909
