AORKEY,Target Coordinates,DateObs,Mission,Read Mode,Cycling DPattern,DScale,DPosition,FTime (sec),Time (MJD),Flux (mJy),Error (mJy),Spread (%),Outliers Rejected
40612608,"5.30553, -8.28115761",2011-01-21T18:58:04.997,WARM,SUB,NO,medium,4,0.02,55582.7903356,1271.2035386295922,59.2834212566346,4.663566412074692,0
40612864,"143.70597419,  52.051479",2010-12-19T23:11:24.929,WARM,SUB,NO,medium,4,0.02,55549.9662607,5459.01882854603,27.086790112161275,0.49618422216315466,0
40613120,"310.18808661,  19.935535",2010-12-18T03:13:26.868,WARM,SUB,NO,medium,4,0.02,55548.1343387,3223.1226716203164,95.97455459415788,2.977688545310933,0
40613376,"170.52396968,  46.908383",2011-01-04T22:14:45.771,WARM,SUB,NO,medium,4,0.1,55565.9269186,719.3089902646454,17.19727769690443,2.390805332570259,0
40613632,"11.18498548, -22.0061327",2011-01-21T16:01:29.503,WARM,SUB,NO,medium,4,0.02,55582.6677026,5263.60264988079,64.13372793413541,1.2184378685117485,0
40613888,"54.22251769, -49.9580152",2010-10-08T08:33:15.779,WARM,SUB,NO,medium,4,0.02,55477.3564326,1166.9545086937253,44.1347230718996,3.7820431510482333,0
40614144,"128.34053976,  36.436433",2010-12-19T18:42:30.175,WARM,SUB,NO,medium,4,0.02,55549.7795159,2456.2719196740964,30.684078908150916,1.2492134385602613,0
40614400,"73.98621847, -30.8586549",2010-10-27T00:50:27.249,WARM,SUB,NO,medium,4,0.1,55496.0350376,472.2069874708343,11.622668640511295,2.461350413885852,0
40614912,"69.20100557,  27.1321939",2010-10-27T06:54:51.612,WARM,SUB,NO,medium,4,0.02,55496.2880974,2529.112851770614,0.0,0.0,0
40615168,"228.32995951, -19.647578",2010-09-17T09:39:18.355,WARM,SUB,NO,medium,4,0.02,55456.4022958,1568.0064338648845,36.81076918366272,2.3476159528842033,0
40615424,"259.46010009,  52.447114",2010-09-19T01:11:02.287,WARM,SUB,NO,medium,4,0.02,55458.049332,1919.4382412648092,36.834240215763685,1.9190114807492764,0
40616192,"334.2344572, -14.6569783",2010-12-22T17:18:21.344,WARM,SUB,NO,medium,9,0.1,55552.7210804,1162.8630500187828,12.470320867658986,1.0723808678466105,0
40616960,"253.81662737,  13.619909",2010-10-26T11:15:54.223,WARM,SUB,NO,medium,4,0.02,55495.4693776,2067.0283577678574,37.42553639774803,1.8105961757662155,0
40617472,"227.53052136, -38.792510",2010-09-26T09:09:45.769,WARM,SUB,NO,medium,4,0.02,55465.3817797,7955.062032230029,50.08269739808696,0.6295701679657093,0
40617728,"259.4187074,  29.2272277",2010-10-26T11:37:28.413,WARM,SUB,NO,medium,4,0.02,55495.4843566,1304.5604989675232,72.20991735751181,5.5351911555394615,0
40618240,"57.51442582,  22.5916384",2010-10-12T07:57:53.687,WARM,SUB,NO,medium,4,0.02,55481.3318714,1150.3339639452663,39.37178929797937,3.4226399056276757,0
40618752,"105.04071952, -31.141685",2010-11-26T00:10:52.397,WARM,SUB,NO,medium,4,0.02,55526.0075509,1976.702916804328,50.02223065435286,2.530589206354903,0
40619264,"31.14286813,  25.4143095",2010-09-27T07:50:49.546,WARM,SUB,NO,medium,4,0.02,55466.3269623,1418.886826272838,43.120340949865614,3.039026097883722,0
40619520,"204.89423387,  10.746272",2011-03-06T18:00:58.719,WARM,SUB,NO,medium,4,0.02,55626.7506796,3854.7551627073863,49.05120721198817,1.2724856739678654,0
40619776,"229.58440258,  26.840370",2011-04-16T15:57:44.198,WARM,SUB,NO,medium,4,0.02,55667.6650949,2607.9021305058204,45.89995574100141,1.7600336762675524,0
40620032,"168.43980489, -0.0695025",2011-01-30T09:12:45.218,WARM,SUB,NO,medium,4,0.02,55591.3838567,2121.41310737394,36.62002205245547,1.7262089088243049,0
40620288,"100.08865729,  40.969696",2010-11-25T17:32:25.762,WARM,SUB,NO,medium,4,0.02,55525.7308537,1653.765886920557,43.45078342674434,2.627384188438736,0
40620800,"226.83486896,  18.441824",2011-04-16T15:00:10.702,WARM,SUB,NO,medium,4,0.02,55667.6251239,1410.183345676422,29.87246871436289,2.118339349698813,0
40621056,"120.62994668, -66.020938",2011-01-27T19:33:48.759,WARM,SUB,NO,medium,4,0.02,55588.8151477,2633.6074476085105,65.90966115504399,2.5026380152020877,0
40621312,"236.83383608, -12.221296",2010-09-26T05:46:42.339,WARM,SUB,NO,medium,4,0.02,55465.2407678,2485.967727637355,40.58398354309082,1.6325225421032123,0
40621568,"327.59913313, -58.305053",2010-12-02T00:00:11.968,WARM,SUB,NO,medium,4,0.02,55532.0001385,1098.1940240399745,51.16723365365134,4.659216179798556,0
40621824,"155.98030807, -29.645529",2011-01-30T11:48:43.284,WARM,SUB,NO,medium,4,0.02,55591.4921676,2356.376158687335,21.627642987554648,0.9178349096692077,0
40622080,"303.10779428, -12.617498",2011-06-15T04:39:23.862,WARM,SUB,NO,medium,4,0.02,55727.1940262,4107.040355678178,34.714201907503224,0.8452364452545299,0
40622336,"69.10689838, -37.8260486",2010-10-27T00:54:49.565,WARM,SUB,NO,medium,4,0.02,55496.0380737,1093.0694638383777,41.098082239733586,3.7598783608331035,0
40622848,"343.66451235, -70.073710",2010-10-27T01:19:43.559,WARM,SUB,NO,medium,4,0.02,55496.0553653,4481.85863735489,59.004258458173354,1.3165131529671934,0
40623360,"226.35764434,  48.150970",2011-02-21T03:45:50.291,WARM,SUB,NO,medium,4,0.02,55613.1568321,1791.9315270297557,43.89503450518224,2.449593293218137,0
40623616,"297.3554181, -72.5033790",2010-10-27T01:37:35.245,WARM,SUB,NO,medium,4,0.02,55496.067769,3607.5782439746695,59.52571911215906,1.6500187961710364,0
40623872,"267.6418048, -6.05028795",2010-10-21T09:03:29.069,WARM,SUB,NO,medium,4,0.1,55490.3774198,786.8772288201352,33.82853462427766,4.299086742540646,0
40624128,"230.25579062, -15.548359",2010-09-26T05:53:09.038,WARM,SUB,NO,medium,4,0.02,55465.2452435,2666.376140743212,32.91286850575714,1.23436704982603,0
40624896,"173.08640454,  61.082517",2010-12-23T14:27:20.558,WARM,SUB,NO,medium,4,0.02,55553.6023213,6342.569429288862,136.6815053708732,2.154986348903052,0
40625152,"30.4686234,  7.86436879",2010-10-01T16:36:12.788,WARM,SUB,NO,medium,4,0.02,55470.6918147,1452.4243340449977,58.63365315975361,4.036950620102807,0
40625408,"157.65658487,  55.980537",2010-12-19T22:59:42.543,WARM,SUB,NO,medium,4,0.02,55549.9581313,11164.473337708432,195.12139543978554,1.747699058770248,0
40625664,"143.71139679, -12.129545",2011-01-11T12:06:56.998,WARM,SUB,NO,medium,4,0.02,55572.5048264,2700.651322378742,72.98561849613078,2.702519125343616,0
40625920,"130.82144558,  21.468503",2010-12-19T10:14:21.088,WARM,SUB,NO,medium,4,0.02,55549.426633,4109.0749394632285,60.38678238995114,1.4695955483800327,0
40626432,"8.92156675, -48.00090805",2010-09-07T08:51:41.953,WARM,SUB,NO,medium,4,0.02,55446.3692356,4990.855333307799,85.63512484002042,1.7158406549777485,0
40626688,"277.46836448, -1.8181025",2010-10-27T00:23:24.368,WARM,SUB,NO,medium,4,0.02,55496.0162543,1917.3628305000534,0.0,0.0,0
40627200,"98.9751225, -36.08863289",2010-11-26T00:17:42.799,WARM,SUB,NO,medium,4,0.02,55526.0123009,2675.068756839045,51.28455011882435,1.9171301667559366,0
40627456,"73.101728, -16.82275757",2010-10-19T06:40:57.253,WARM,SUB,NO,medium,4,0.1,55488.2784404,664.1232549521612,17.734242962168803,2.6703240445098184,0
40627712,"321.61108609,  19.375643",2010-12-20T00:46:48.910,WARM,SUB,NO,medium,4,0.02,55550.0325105,1878.1923260827816,75.88939187235404,4.040554889851531,0
40627968,"304.82438008, -47.580290",2011-06-06T23:54:04.480,WARM,SUB,NO,medium,4,0.02,55718.9958852,2959.0397838377694,32.45225115571371,1.0967156079809206,0
40628224,"226.21813844, -31.279017",2010-09-26T06:03:46.642,WARM,SUB,NO,medium,4,0.02,55465.2526232,6005.836228241487,81.00728768171274,1.348809468043582,0
40628480,"98.09637126, -5.86881672",2010-11-24T07:03:34.964,WARM,SUB,NO,medium,4,0.02,55524.2941547,3291.564273898169,50.486396081603296,1.5338116433562066,0
40628992,"176.97873384,  8.2458945",2011-03-11T03:34:52.948,WARM,SUB,NO,medium,4,0.02,55631.1492239,2287.7516440401673,56.6544506678207,2.476424869605557,0
40629504,"67.25051557,  21.9226997",2010-10-27T07:38:37.906,WARM,SUB,NO,medium,4,0.02,55496.3184943,3554.9889952903895,0.0,0.0,0
40630272,"310.46316354, -32.435230",2010-11-23T21:44:30.720,WARM,SUB,NO,medium,4,0.02,55523.9059111,4172.505954544367,0.0,0.0,0
40630528,"137.59810821,  67.134017",2010-12-23T15:51:06.579,WARM,SUB,NO,medium,4,0.02,55553.6604928,11493.77710235766,137.8639288313786,1.199465829236407,0
40631040,"152.52452797, -12.815922",2011-01-18T20:54:20.831,WARM,SUB,NO,medium,4,0.02,55579.8710744,5058.787879858444,62.85623940429837,1.242515814006758,0
40631296,"65.380462, -25.72857628",2010-10-19T06:33:51.261,WARM,SUB,NO,medium,4,0.02,55488.27351,2497.3371729443575,62.08115290542121,2.485893918450251,0
40632320,"99.88117801,  24.6001638",2010-11-25T12:18:13.527,WARM,SUB,NO,medium,4,0.02,55525.5126566,2756.808301550416,31.984965384025173,1.160217247098283,0
40632576,"144.29725102,  22.694142",2010-12-31T09:33:07.386,WARM,SUB,NO,medium,4,0.02,55561.3980021,1040.9431406344825,29.744889150231785,2.85749413095719,0
40632832,"176.32100471,  8.2581161",2011-03-05T21:27:06.762,WARM,SUB,NO,medium,4,0.02,55625.8938283,4909.1128596631825,166.03143866341767,3.3821067759034817,0
40633088,"222.90943848, -43.575465",2010-10-07T05:47:28.333,WARM,SUB,NO,medium,4,0.02,55476.2413001,3520.5146226257652,51.23134173756467,1.4552230917692917,0
40633600,"185.86765635, -23.161362",2011-03-28T23:54:57.522,WARM,SUB,NO,medium,4,0.1,55648.9964991,415.95015251319785,13.171893262923735,3.1666999478995983,0
40633856,"138.74104415,  38.609319",2010-12-19T18:05:35.088,WARM,SUB,NO,medium,4,0.02,55549.7538783,1547.3289484370998,37.69055207149883,2.435846114658985,0
40634112,"40.05175886, -9.45287112",2010-10-14T09:01:57.661,WARM,SUB,NO,medium,4,0.02,55483.3763618,4428.55800519873,82.46424447973975,1.862101487277216,0
40634368,"8.61321436, -6.50390352",2011-01-20T16:54:55.891,WARM,SUB,NO,medium,4,0.02,55581.7048136,1475.927003453435,36.81387276343914,2.4942881780264554,0
40634624,"138.72353639,  4.4428359",2010-12-31T09:25:52.882,WARM,SUB,NO,medium,4,0.02,55561.3929732,2528.745569633085,25.982211731613866,1.0274743352445626,0
40634880,"303.49935631, -0.8668810",2010-11-30T00:03:04.671,WARM,SUB,NO,medium,4,0.02,55530.0021374,1859.8560574741496,47.32689294949096,2.544653536992809,0
40635136,"106.42601538,  27.470830",2010-11-22T00:59:12.249,WARM,SUB,NO,medium,4,0.1,55522.041114,634.7058613609465,20.195644650078584,3.18189036521181,0
40635392,"273.88526441,  45.209316",2010-09-01T17:09:53.486,WARM,SUB,NO,medium,4,0.02,55440.7152024,3745.0464257975423,0.0,0.0,0
40636672,"175.33246492, -43.095664",2011-04-12T18:19:55.314,WARM,SUB,NO,medium,4,0.02,55663.7638347,1976.0257350881732,51.94186744773899,2.628602782110086,0
40636928,"96.05767595, -60.2813225",2010-09-25T21:09:29.249,WARM,SUB,NO,medium,4,0.02,55464.8815885,1444.4146484776684,32.66621802191263,2.2615540528020106,0
40637184,"359.33294133, -62.956596",2010-11-20T23:03:25.336,WARM,SUB,NO,medium,4,0.02,55520.9607099,1541.3340394493125,44.2127561883983,2.8684733520966437,0
40637440,"292.42649804,  51.729779",2010-09-01T17:20:06.759,WARM,SUB,NO,medium,4,0.02,55440.7223005,13973.150067921692,139.28156812901432,0.9967800206251595,0
40637696,"70.14047104, -41.8637520",2010-10-27T00:59:10.748,WARM,SUB,NO,medium,4,0.02,55496.0410966,10669.877904051846,105.100931591384,0.9850246885343675,0
40637952,"65.31922406, -87.8129463",2010-10-27T16:38:54.686,WARM,SUB,NO,medium,4,0.02,55496.6936885,968.5371101091185,65.82454747475056,6.79628553079753,0
40638208,"96.6649567, -1.50733376",2010-11-24T06:59:53.285,WARM,SUB,NO,medium,4,0.02,55524.2915889,1725.213615569425,48.77029624798844,2.8269134794586748,0
40638464,"217.32735111, -46.463815",2010-10-07T05:43:19.391,WARM,SUB,NO,medium,4,0.1,55476.2384189,651.8079645057575,10.995205338636007,1.686878028097321,0
40639232,"328.043408,  5.62662767",2010-12-20T00:59:16.792,WARM,SUB,NO,medium,9,0.02,55550.0411666,497.45228947163673,23.231310052341197,4.670057921939824,0
40639488,"191.80682937,  11.958085",2011-03-18T21:39:18.923,WARM,SUB,NO,medium,4,0.02,55638.9023024,1568.5894251741302,36.087589332124004,2.3006395907659454,0
40640512,"189.42568113, -48.541308",2011-04-17T21:18:12.819,WARM,SUB,NO,medium,4,0.02,55668.8876484,9657.346878242657,439.6995335025266,4.553005489459426,0
40640768,"141.68370676, -64.929699",2011-04-15T23:40:34.377,WARM,SUB,NO,medium,4,0.02,55666.986509,1702.778888661507,32.70874340431808,1.920903742824134,0
40641536,"56.847255, -1.97220704",2010-10-01T14:32:40.028,WARM,SUB,NO,medium,4,0.1,55470.6060188,590.1763531970212,16.02955714845174,2.7160622518368713,0
40641792,"250.40291435,  26.916880",2010-10-01T08:13:48.021,WARM,SUB,NO,medium,4,0.02,55470.3429169,3272.7928084232894,43.08145788900007,1.3163515202710043,0
40642048,"73.720985, -58.54765304",2010-09-25T21:18:51.951,WARM,SUB,NO,medium,4,0.02,55464.8881013,2890.739799833888,39.09958316973671,1.352580511465733,0
40643072,"191.31005474, -57.358001",2011-04-18T22:17:03.324,WARM,SUB,NO,medium,4,0.02,55669.9285107,1908.2772889121047,62.585146545106355,3.2796673161050776,0
40643584,"288.19666481,  64.176993",2010-09-19T01:54:11.784,WARM,SUB,NO,medium,9,0.1,55458.0793031,123.73435531556568,6.912037025587503,5.586190680801143,0
40644096,"218.08429189,  26.677246",2011-04-15T13:36:29.130,WARM,SUB,NO,medium,4,0.02,55666.5670038,2141.025844231358,60.89443782334096,2.844171077495912,0
40644352,"165.60188879, -26.831506",2011-03-14T17:20:23.211,WARM,SUB,NO,medium,4,0.02,55634.7224909,2047.4563164632955,36.885626191841595,1.8015342205472074,0
40644608,"345.77073928,  20.918573",2011-01-09T23:41:31.852,WARM,SUB,NO,medium,4,0.02,55570.9871742,2509.956372025747,42.137512506608054,1.6788145394176521,0
40645888,"41.00394704, -6.00934328",2010-09-19T06:25:39.010,WARM,SUB,NO,medium,4,0.02,55458.2678126,1587.0286114746268,43.32890915707583,2.7301908008334963,0
40646144,"278.31077037,  40.159635",2010-09-01T17:07:29.061,WARM,SUB,NO,medium,4,0.02,55440.7135308,1502.1057893416648,53.28316679126463,3.547231304834881,0
40646400,"261.52015425,  58.651897",2010-09-19T00:18:12.104,WARM,SUB,NO,medium,4,0.02,55458.0126401,1227.6886385078255,35.11420653315018,2.8601882783430477,0
40647680,"358.33685259, -24.229253",2011-01-03T01:56:58.785,WARM,SUB,NO,medium,4,0.02,55564.0812359,1605.4538311211124,32.203244224202564,2.0058654817693857,0
40648192,"77.42485338,  15.5971958",2010-10-27T00:38:26.695,WARM,SUB,NO,medium,4,0.02,55496.0266979,7903.7166577179205,114.97354963278319,1.454677016040452,0
40648704,"139.74523772,  17.705264",2010-12-31T09:30:41.066,WARM,SUB,NO,medium,4,0.02,55561.3963086,2276.3994879581846,33.39097959371035,1.4668330304212276,0
40648960,"278.27116873, -54.263190",2010-10-27T01:59:36.244,WARM,SUB,NO,medium,4,0.02,55496.0830584,1622.106410307164,133.35889389732722,8.221340662359767,0
40649216,"263.0668487,  55.1729096",2010-09-19T01:07:03.710,WARM,SUB,NO,medium,4,0.02,55458.0465707,6270.528891058661,66.69256687152529,1.063587586154403,0
40649472,"138.58557244,  61.423320",2010-12-17T13:58:39.517,WARM,SUB,NO,medium,4,0.02,55547.5824018,9535.945471649533,103.70398638535895,1.0875060757601016,0
40649984,"340.24458829, -46.201993",2010-12-14T15:04:41.076,WARM,SUB,NO,medium,4,0.02,55544.6282532,906.2658462367589,53.191179446305256,5.869268897992791,0
40650752,"200.92942392,  42.146551",2011-03-29T07:40:31.459,WARM,SUB,NO,medium,9,0.02,55649.3198086,228.75478574144847,31.6174859246925,13.821562605657729,0
40651008,"37.59549022, -51.3773628",2010-09-07T08:32:47.540,WARM,SUB,NO,medium,4,0.02,55446.3561058,1126.6778178554657,64.6213422330746,5.7355653239073945,0
40651264,"109.28971862,  33.092055",2010-11-25T17:21:45.587,WARM,SUB,NO,medium,4,0.02,55525.7234443,2014.0477805797923,40.27169699798824,1.999540298214527,0
40652032,"219.47177344, -49.425840",2011-04-13T23:23:22.142,WARM,SUB,NO,medium,4,0.02,55664.9745618,4681.2790427824975,58.394337193267205,1.2474013332595164,0
40652288,"76.37773408, -57.4727024",2010-09-25T21:15:39.455,WARM,SUB,NO,medium,4,0.02,55464.8858733,12792.767962882393,0.0,0.0,0
40652800,"112.2140475, -30.2468174",2010-12-15T13:25:46.613,WARM,SUB,NO,medium,4,0.02,55545.5595673,1856.1159842450363,39.42641062469134,2.1241350734193363,0
40653056,"66.32966579, -44.1608957",2010-10-20T11:12:47.231,WARM,SUB,NO,medium,4,0.02,55489.4672133,2257.7752652805075,28.11755951634085,1.2453657345230729,0
40653568,"171.32391883, -84.954540",2010-10-27T16:34:47.159,WARM,SUB,NO,medium,4,0.02,55496.6908236,914.6341839157612,57.36350968842125,6.271743468283107,0
40653824,"325.66816919,  63.721372",2010-09-20T04:03:27.382,WARM,SUB,NO,medium,4,0.02,55459.1690669,1799.5124155722376,29.908756843654356,1.6620478183332505,0
40654080,"195.63941025,  32.433252",2011-03-18T21:17:39.523,WARM,SUB,NO,medium,4,0.02,55638.887263,1278.0955595514217,32.48903583278002,2.5419880062945235,0
40654592,"159.72722518,  16.127424",2011-01-20T05:53:47.425,WARM,SUB,NO,medium,4,0.02,55581.2456878,1716.355749905998,29.18982548937219,1.7006862062815864,0
40654848,"34.00721326, -36.4717989",2011-01-19T02:07:13.881,WARM,SUB,NO,medium,4,0.02,55580.0883551,989.1135550518745,30.57741593950318,3.0913959052860753,0
40655104,"1.94541839, -22.50855717",2011-01-09T20:57:28.482,WARM,SUB,NO,medium,4,0.02,55570.8732463,1921.1097192806906,49.068784319153195,2.5541895825463694,0
40655360,"126.46502252, -16.379832",2010-12-22T00:26:01.338,WARM,SUB,NO,medium,4,0.1,55552.018071,625.5941575536839,5.434026570246414,0.8686184972531662,0
40655616,"119.31788867,  1.127026",2010-12-15T13:10:01.415,WARM,SUB,NO,medium,4,0.02,55545.5486275,2751.310769002226,48.18374831812293,1.751301556370419,0
40655872,"77.33185677,  9.82958235",2010-10-27T19:35:17.341,WARM,SUB,NO,medium,4,0.02,55496.8161729,3238.0733999968998,57.03606008661534,1.7614196171918137,0
40656640,"183.04977939,  77.616243",2011-01-03T23:59:26.534,WARM,SUB,NO,medium,4,0.02,55564.9996127,5232.760848851413,89.70726040666013,1.7143390076072518,0
40656896,"93.89277128, -0.51218677",2010-11-24T06:41:15.888,WARM,SUB,NO,medium,4,0.02,55524.2786561,5184.16965908016,66.04270825132286,1.2739303031035636,0
40657408,"273.08913432, -43.444847",2010-10-13T09:11:24.585,WARM,SUB,NO,medium,4,0.02,55482.3829234,2429.3352834288703,0.0,0.0,0
40657664,"293.05834328, -44.546382",2010-11-05T08:38:38.913,WARM,SUB,NO,medium,4,0.02,55505.3601726,2633.9164695908935,37.9715256967679,1.441637429856146,0
40657920,"264.05565435,  71.878356",2010-09-19T01:27:56.587,WARM,SUB,NO,medium,4,0.02,55458.0610716,1519.8461523401588,53.73947695736317,3.535849788126165,0
40658176,"139.16657525,  0.7290389",2010-12-31T09:23:42.007,WARM,SUB,NO,medium,4,0.02,55561.3914584,1764.8183349248807,48.89471243092812,2.770523824652429,0
40658688,"188.88980214, -34.881918",2011-04-12T11:44:19.188,WARM,SUB,NO,medium,4,0.02,55663.489111,2313.971935862871,0.0,0.0,0
40658944,"297.69493136, -10.763509",2010-12-14T16:17:53.348,WARM,SUB,NO,medium,4,0.02,55544.6790897,4857.244347524282,69.81791279550957,1.4373975818427889,0
40659200,"150.41839547,  17.409049",2011-01-09T11:39:46.594,WARM,SUB,NO,medium,4,0.1,55570.4859559,540.0227143763708,12.129460067446267,2.246101829522785,0
40659456,"290.89172234,  33.221965",2010-10-26T11:51:34.837,WARM,SUB,NO,medium,4,0.02,55495.4941532,4561.894460591389,236.25015708111079,5.178772966406682,0
40659712,"209.38357989,  61.492860",2011-01-16T13:43:13.773,WARM,SUB,NO,medium,4,0.02,55577.5716872,6863.327775811239,23.46366622944912,0.34187011018391494,0
40659968,"94.40593437, -24.4447223",2010-11-21T19:57:43.384,WARM,SUB,NO,medium,4,0.02,55521.8317521,1090.1746109560765,27.74565706623762,2.5450654223092615,0
40660224,"93.30209478,  10.6271426",2010-11-25T11:58:14.041,WARM,SUB,NO,medium,4,0.02,55525.4987736,3464.4851206687467,164.16224003466488,4.738431089089993,0
40660480,"220.51353942,  61.261914",2011-01-16T13:47:11.956,WARM,SUB,NO,medium,4,0.02,55577.5744439,2610.6197753888973,48.55128038774847,1.859760691520691,0
40661248,"337.82636776, -6.5552969",2011-01-02T22:05:16.967,WARM,SUB,NO,medium,4,0.02,55563.9203353,3921.8918087393777,50.533450209241074,1.2884967937319045,0
40661504,"48.19348712, -1.19609718",2010-09-27T08:07:59.705,WARM,SUB,NO,medium,4,0.02,55466.3388855,9867.773775189062,339.32074560418187,3.438675767551032,0
40662016,"236.28103875,  28.469928",2011-04-18T10:01:51.485,WARM,SUB,NO,medium,4,0.1,55669.417957,713.9076206129507,13.76065030325511,1.9275113342312293,0
40662272,"174.69910204, -47.851234",2011-04-15T22:09:45.196,WARM,SUB,NO,medium,4,0.02,55666.9234398,6338.831294253016,78.77607225634974,1.242753886316088,0
40662528,"251.06256532, -38.943635",2010-10-17T06:22:56.635,WARM,SUB,NO,medium,4,0.02,55486.2659333,2829.197993559422,59.213618037694125,2.0929471239726603,0
40662784,"31.28024028,  77.2814584",2010-10-09T02:58:12.127,WARM,SUB,NO,medium,4,0.02,55478.1237515,5292.92957600598,56.436035065799906,1.0662532772330267,0
40663296,"279.72250628, -21.051872",2010-10-27T00:10:01.048,WARM,SUB,NO,medium,4,0.02,55496.0069566,6208.114847415651,100.2241840582714,1.6144060881862277,0
40663552,"235.11829596, -18.696171",2010-09-20T01:25:49.991,WARM,SUB,NO,medium,4,0.1,55459.0596064,546.0990082558463,14.70389636869055,2.6925330656894,0
40663808,"326.12551167, -60.977470",2010-12-01T23:58:06.081,WARM,SUB,NO,medium,4,0.1,55531.9986815,279.75134758945654,17.965014882544825,6.421779568657886,0
40664064,"195.58620299, -26.787118",2011-04-12T21:53:22.368,WARM,SUB,NO,medium,4,0.02,55663.9120644,2368.51292347736,0.0,0.0,0
40664320,"126.14589376, -3.7512406",2010-12-19T15:21:27.370,WARM,SUB,NO,medium,4,0.02,55549.6399001,5103.802834340513,57.293365528023806,1.1225622812568339,0
40664576,"260.71369879, -2.3881777",2010-10-26T11:04:53.720,WARM,SUB,NO,medium,4,0.02,55495.4617329,3914.689222007169,167.95009122044547,4.290253496402272,0
40664832,"300.6960233,  3.32618467",2011-06-15T04:07:26.860,WARM,SUB,NO,medium,4,0.02,55727.1718387,3616.434436131837,24.075067318500032,0.6657128103295822,0
40665088,"268.3747329,  21.3252916",2010-10-26T11:24:25.023,WARM,SUB,NO,medium,4,0.02,55495.4752896,1090.0245826012942,61.35217220160183,5.628512712547056,0
40665344,"220.4899709, -37.7934966",2010-09-26T09:06:01.187,WARM,SUB,NO,medium,4,0.02,55465.3791804,4446.288025445426,64.0038456640262,1.4394894189881986,0
40665600,"33.94226408, -18.2381562",2010-10-10T05:21:35.032,WARM,SUB,NO,medium,4,0.02,55479.2233221,2095.9581646617057,60.22847415947772,2.8735532595517617,0
40665856,"111.14272552, -17.892218",2010-12-04T00:10:13.911,WARM,SUB,NO,medium,4,0.1,55534.0071054,590.3155649928717,11.989186893251281,2.0309792938283873,0
40666880,"314.19720987, -26.296380",2010-12-02T00:23:05.185,WARM,SUB,NO,medium,4,0.02,55532.0160322,4729.311169994412,42.17008047858634,0.8916748964656553,0
40667392,"286.33655531,  25.920658",2010-10-26T11:49:06.205,WARM,SUB,NO,medium,4,0.02,55495.4924329,3687.990623620395,75.22006684931273,2.039594850582113,0
40668416,"246.95075518, -8.3717625",2010-09-26T05:38:01.148,WARM,SUB,NO,medium,4,0.02,55465.2347355,6397.314224358075,37.2893700655563,0.5828910189150202,0
40669440,"192.16443946,  60.319839",2011-01-08T23:31:14.121,WARM,SUB,NO,medium,4,0.02,55569.9800245,4495.914887409802,0.0,0.0,0
40670208,"86.82589441, -48.5251398",2010-10-15T10:17:55.352,WARM,SUB,NO,medium,4,0.02,55484.4291129,1024.4143050519726,46.24087268079373,4.513883928870726,0
40670720,"308.54873474, -13.721091",2010-11-30T00:15:57.338,WARM,SUB,NO,medium,4,0.02,55530.0110803,3509.3109045119795,83.38856986733349,2.376209236979243,0
40671232,"323.13859045, -24.590418",2011-06-28T05:08:20.954,WARM,SUB,NO,medium,4,0.02,55740.2141314,1244.5342804873865,36.91817882233434,2.9664252243719944,0
40671744,"312.91045, -62.42933611",2010-10-27T01:50:14.541,WARM,SUB,NO,medium,4,0.02,55496.0765572,2666.12945333138,101.37864620515366,3.8024652583346654,0
40672256,"312.91030833, -62.429325",2010-10-27T01:51:24.553,WARM,SUB,NO,medium,4,0.02,55496.0773675,2631.9521892735847,69.43066271086506,2.637991031669456,0
40672512,"192.13462308, -15.719472",2011-03-29T10:04:01.932,WARM,SUB,NO,medium,4,0.02,55649.4194668,1797.3917609042367,57.6226546468647,3.205904016043544,0
40673024,"191.63624656,  24.145048",2011-03-12T15:20:12.698,WARM,SUB,NO,medium,4,0.02,55632.6390359,1895.4496648338916,65.67671087067583,3.464967289249089,0
40673280,"239.1390564, -14.8294367",2010-09-26T05:44:38.464,WARM,SUB,NO,medium,4,0.02,55465.2393341,2177.6739747630254,27.1937998408723,1.2487544120938272,0
40673536,"221.56218264,  1.8928776",2010-09-23T11:36:34.838,WARM,SUB,NO,medium,4,0.02,55462.4837366,9890.690827374945,17.107603263071873,0.17296671750897652,0
40673792,"62.39599942,  69.5413913",2010-10-27T02:22:41.836,WARM,SUB,NO,medium,4,0.02,55496.0990953,2075.3042210931517,47.62059355893055,2.2946319423880297,0
40674304,"196.56415908,  20.729243",2011-03-26T05:29:40.826,WARM,SUB,NO,medium,4,0.02,55646.2289448,1282.735971664582,9.328146072869124,0.7272070230293899,0
40674560,"185.53057844, -67.522100",2011-04-15T23:01:39.993,WARM,SUB,NO,medium,4,0.02,55666.9594907,4409.078566464868,74.00774012492718,1.6785307634984026,0
40674816,"337.82291295,  50.282492",2010-09-18T14:34:30.515,WARM,SUB,NO,medium,4,0.02,55457.6072976,9143.786351443203,126.03984501121069,1.3784207128955641,0
40675072,"80.6397042,  79.23115074",2010-10-27T06:49:21.703,WARM,SUB,NO,medium,4,0.02,55496.284279,7709.089768092094,99.86986934915711,1.2954819875430468,0
40675840,"99.501524, -61.53338725",2010-09-25T21:07:45.944,WARM,SUB,NO,medium,4,0.02,55464.8803929,4496.55019396535,56.25568364412262,1.2510854147613262,0
40676096,"255.03970206, -24.989139",2010-10-11T07:43:15.523,WARM,SUB,NO,medium,4,0.02,55480.3217074,3900.883448939376,73.92470085126426,1.8950758672721661,0
