AORKEY,DateObs,Cycling DPattern,DScale,DPosition,FTime (sec),Time (MJD),Flux (mJy),Error (mJy),Spread (%),Outliers Rejected
59269120,2016-06-09T03:59:21.776,YES,large,5,0.4,57548.1662243,647.3147190637319,7.403394915723983,1.1437087243176185,2
59287808,2016-06-25T10:31:11.301,YES,large,5,0.4,57564.4383252,645.6007939544138,5.626935560472592,0.8715812640202412,2
59415808,2016-07-09T07:57:55.777,YES,large,5,0.4,57578.3318956,640.2375824863872,6.69428221179049,1.0455934476375144,2
59617024,2016-07-22T13:41:32.322,YES,large,5,0.4,57591.570513,643.411941693505,7.336219804586168,1.140205726564031,2
60099840,2016-08-04T13:27:28.217,YES,large,5,0.4,57604.5607433,649.7224434393356,10.63740726069024,1.6372233048285414,2
60274176,2016-08-18T18:26:39.679,YES,large,5,0.4,57618.7685148,645.2815055316163,7.3356118648789215,1.1368080135561092,2
60610560,2016-09-03T09:20:08.199,YES,large,5,0.4,57634.3889838,646.0787084726039,8.496031294371196,1.3150149018927868,2
60628480,2016-09-17T08:32:46.620,YES,large,5,0.4,57648.3560951,643.4633405066006,8.608998083400856,1.3379158596079406,2
61724160,2016-10-14T11:47:35.855,YES,large,5,0.4,57675.4913872,647.1338640392214,6.231692127281721,0.9629680153632063,2
61756672,2016-10-28T11:15:10.740,YES,large,5,0.4,57689.4688743,647.8719363377705,8.435984314848554,1.3021067655028695,2
62211840,2016-11-10T11:36:20.527,YES,large,5,0.4,57702.4835709,645.6860568552319,8.959945411079232,1.3876628302488072,2
62304768,2016-11-25T17:35:53.320,YES,large,5,0.4,57717.733256,646.7736232833959,5.805767489745602,0.8976506277841354,2
62322688,2016-12-08T17:52:10.715,YES,large,5,0.4,57730.7445685,644.6990744078287,8.22932806748151,1.27646035090718,2
62391296,2016-12-23T17:00:30.811,YES,large,5,0.4,57745.7086899,647.0422118231403,5.787230236490026,0.8944130894000905,2
62411264,2017-01-07T02:37:19.989,YES,large,5,0.4,57760.1092591,647.2991956903873,10.06418111012444,1.5547958621191131,2
62616320,2017-01-19T09:33:16.050,YES,large,5,0.4,57772.3981024,642.6275035375394,8.131771431810114,1.2653942427061236,2
62649088,2017-02-03T03:02:25.485,YES,large,5,0.4,57787.1266839,648.1396755484333,7.701712738578795,1.1882797843014121,2
62672640,2017-02-18T13:49:59.708,YES,large,5,0.4,57802.5763855,646.1129982065858,6.519925010485682,1.0090998058517662,2
62693120,2017-03-02T10:39:29.854,YES,large,5,0.4,57814.4440955,647.37643903759,7.503191035745564,1.1590151545984655,2
62801664,2017-03-17T03:01:32.856,YES,large,5,0.4,57829.1260747,646.1797914174431,5.722876328143815,0.8856476795088658,2
62826752,2017-03-31T01:34:42.874,YES,large,5,0.4,57843.065774,647.09294178028,5.7758802581107025,0.8925889752745749,2
62950400,2017-04-13T03:09:54.885,YES,large,5,0.4,57856.1318852,646.2993303069014,16.596756981057407,2.567967534977373,2
62997248,2017-04-28T04:01:18.703,YES,large,5,0.4,57871.1675776,640.3653736716172,9.8889505319657,1.5442669042621917,2
63088896,2017-05-13T16:08:00.123,YES,large,5,0.4,57886.6722237,645.904513804484,8.625148941552306,1.3353597563127029,2
63205120,2017-05-26T23:50:31.230,YES,large,5,0.4,57899.993417,646.1512714127028,7.3281400873424,1.1341214374337816,2
63226368,2017-06-10T07:11:58.750,YES,large,5,0.4,57914.2999855,647.2203261774786,6.660813882428864,1.0291416404932805,2
63255552,2017-06-22T21:27:45.820,YES,large,5,0.4,57926.8942803,648.6876198567751,4.668315022628213,0.7196553286555613,2
63276544,2017-07-07T00:17:49.558,YES,large,5,0.4,57941.0123791,646.5745892367235,8.983191996057501,1.3893512280867846,2
63318272,2017-07-21T16:19:39.350,YES,large,5,0.4,57955.6803166,647.5897710564313,4.829169693899046,0.7457143256016979,2
